Design
Parameter,Units,SB0
Battery Capacity,kWh,1124.4057920065786
Solar Capacity,kWp,645.4485888512344
Grid Con. Capacity,kW,305.9175895820026
Objective
Objective Components,Value ($)
Total,4557003.411478679
Elec. Price,1263852.236841175
Carbon Cost,881777.456323588
Grid Ex. Cost,12279.787710032871
Grid Cap. Cost,587616.7033220967
Battery Cost,843304.344004934
Solar Cost,968172.8832768516
Reduced Scenarios
Scenario no.,Prob,SB0
0,0.069,"(104, 2016, 112.0, 296.1)"
1,0.137,"(104, 2014, 113.0, 227.1)"
2,0.12800000000000006,"(104, 2012, 110.6, 367.3)"
3,0.14,"(104, 2012, 108.8, 259.8)"
4,0.11300000000000004,"(104, 2012, 112.6, 330.3)"
5,0.10400000000000004,"(104, 2016, 113.1, 387.8)"
6,0.09300000000000003,"(104, 2016, 118.6, 206.2)"
7,0.07800000000000001,"(104, 2012, 100.2, 288.6)"
8,0.07,"(104, 2012, 123.7, 297.2)"
9,0.068,"(104, 2016, 102.6, 338.3)"
