Design
Parameter,Units,SB0
Battery Capacity,kWh,700.938339013621
Solar Capacity,kWp,457.58573591097655
Grid Con. Capacity,kW,259.38356653142426
Objective
Objective Components,Value ($)
Total,3625235.0381266293
Elec. Price,1137303.060120944
Carbon Cost,776797.1942779649
Grid Ex. Cost,819.8248885960913
Grid Cap. Cost,498232.6007124441
Battery Cost,525703.7542602157
Solar Cost,686378.6038664648
Reduced Scenarios
Scenario no.,Prob,SB0
0,0.12800000000000006,"(8, 2017, 78.4, 301.3)"
1,0.10200000000000004,"(8, 2014, 78.5, 232.1)"
2,0.14900000000000002,"(8, 2015, 78.0, 364.2)"
3,0.11400000000000005,"(8, 2014, 82.2, 329.6)"
4,0.09500000000000003,"(8, 2013, 77.6, 269.7)"
5,0.10600000000000004,"(8, 2014, 77.3, 208.4)"
6,0.10100000000000003,"(8, 2015, 79.5, 389.0)"
7,0.07500000000000001,"(8, 2013, 71.1, 328.1)"
8,0.066,"(8, 2014, 87.4, 270.2)"
9,0.064,"(8, 2014, 69.8, 244.5)"
