Design
Parameter,Units,SB0
Battery Capacity,kWh,1310.7784099990386
Solar Capacity,kWp,673.2315522135164
Grid Con. Capacity,kW,252.51782171314426
Objective
Objective Components,Value ($)
Total,4283314.715100354
Elec. Price,1043675.5776826893
Carbon Cost,749523.3146021129
Grid Ex. Cost,12140.03778866692
Grid Cap. Cost,485044.6492073312
Battery Cost,983083.8074992789
Solar Cost,1009847.3283202745
Reduced Scenarios
Scenario no.,Prob,SB0
0,0.11000000000000004,"(102, 2014, 108.9, 298.1)"
1,0.10100000000000003,"(102, 2013, 109.9, 358.7)"
2,0.10900000000000004,"(102, 2014, 108.9, 232.6)"
3,0.09100000000000003,"(102, 2014, 108.3, 332.1)"
4,0.11400000000000005,"(102, 2013, 104.9, 258.8)"
5,0.10300000000000004,"(102, 2013, 107.7, 387.0)"
6,0.10200000000000004,"(102, 2014, 106.8, 208.8)"
7,0.09400000000000003,"(102, 2014, 120.1, 345.2)"
8,0.09100000000000003,"(102, 2015, 99.6, 305.1)"
9,0.08500000000000002,"(102, 2014, 121.4, 255.7)"
