Design
Parameter,Units,SB0
Battery Capacity,kWh,1501.2560642231758
Solar Capacity,kWp,836.3096076288647
Grid Con. Capacity,kW,327.8219989787793
Objective
Objective Components,Value ($)
Total,5851544.590632824
Elec. Price,1685809.6050020389
Carbon Cost,1126483.9367409938
Grid Ex. Cost,29153.16624070835
Grid Cap. Cost,629691.4230384051
Battery Cost,1125942.048167382
Solar Cost,1254464.411443297
Reduced Scenarios
Scenario no.,Prob,SB0
0,0.10600000000000004,"(19, 2015, 143.1, 300.1)"
1,0.12700000000000006,"(19, 2015, 137.1, 231.5)"
2,0.08800000000000002,"(19, 2012, 137.2, 369.3)"
3,0.14400000000000002,"(19, 2015, 145.8, 260.2)"
4,0.09700000000000003,"(19, 2015, 147.5, 335.4)"
5,0.11200000000000004,"(19, 2015, 144.0, 210.2)"
6,0.09700000000000003,"(19, 2015, 128.5, 288.1)"
7,0.09200000000000003,"(19, 2013, 137.5, 378.9)"
8,0.07300000000000001,"(19, 2017, 139.0, 358.6)"
9,0.064,"(19, 2013, 134.6, 315.2)"
