Design
Parameter,Units,SB0
Battery Capacity,kWh,1179.2781417016176
Solar Capacity,kWp,669.7100458843486
Grid Con. Capacity,kW,276.2490574822051
Objective
Objective Components,Value ($)
Total,4814445.990427319
Elec. Price,1426706.6363553368
Carbon Cost,958050.475971536
Grid Ex. Cost,10036.805083974812
Grid Cap. Cost,530628.3979137356
Battery Cost,884458.6062762132
Solar Cost,1004565.0688265229
Reduced Scenarios
Scenario no.,Prob,SB0
0,0.139,"(19, 2015, 111.0, 288.8)"
1,0.07800000000000001,"(19, 2015, 112.0, 365.6)"
2,0.139,"(19, 2015, 112.0, 224.0)"
3,0.12200000000000005,"(19, 2012, 103.8, 320.5)"
4,0.137,"(19, 2012, 104.3, 247.8)"
5,0.09600000000000003,"(19, 2017, 112.4, 363.2)"
6,0.08000000000000002,"(19, 2013, 112.8, 385.4)"
7,0.066,"(19, 2015, 127.4, 282.4)"
8,0.069,"(19, 2015, 124.1, 212.0)"
9,0.07400000000000001,"(19, 2012, 124.3, 344.1)"
