Design
Parameter,Units,SB0,SB1,SB2,SB3,SB4,SB5,SB6,SB7,SB8,SB9
Battery Capacity,kWh,1094.792830436992,772.6642969553296,1140.0679477908523,873.4153711300917,769.3638707287078,1162.776825485786,1162.0837075651777,778.3200423984918,1098.273516328454,814.832125281372
Solar Capacity,kWp,566.1964174777388,615.8171612675877,583.6767289570356,594.7575024421127,603.1709053258267,584.7172019243272,578.6363636363636,607.370800766442,571.114719648486,619.159828352029
Grid Con. Capacity,kW,2172.7745651701157
Objective
Objective Components,Value ($)
Total,42015814.24085422
Elec. Price,13063662.926545748
Carbon Cost,8541885.89963758
Grid Ex. Cost,99858.25880042801
Grid Cap. Cost,4173537.8105975967
Battery Cost,7249942.900575941
Solar Cost,8886926.444696926
Reduced Scenarios
Scenario no.,Prob,SB0,SB1,SB2,SB3,SB4,SB5,SB6,SB7,SB8,SB9
0,0.11300000000000004,"(58, 2013)","(8, 2015)","(58, 2014)","(0, 2013)","(8, 2014)","(102, 2013)","(102, 2016)","(8, 2016)","(58, 2015)","(4, 2016)"
1,0.08700000000000002,"(58, 2015)","(8, 2017)","(58, 2014)","(0, 2016)","(8, 2015)","(102, 2015)","(102, 2014)","(8, 2016)","(58, 2013)","(4, 2017)"
2,0.12100000000000005,"(58, 2016)","(8, 2016)","(58, 2014)","(0, 2012)","(8, 2013)","(102, 2017)","(102, 2015)","(8, 2013)","(58, 2015)","(4, 2016)"
3,0.10800000000000004,"(58, 2012)","(8, 2016)","(58, 2012)","(0, 2012)","(8, 2017)","(102, 2012)","(102, 2016)","(8, 2016)","(58, 2013)","(4, 2014)"
4,0.14200000000000002,"(58, 2015)","(8, 2017)","(58, 2014)","(0, 2017)","(8, 2013)","(102, 2017)","(102, 2015)","(8, 2017)","(58, 2014)","(4, 2013)"
5,0.05500000000000001,"(58, 2015)","(8, 2015)","(58, 2015)","(0, 2017)","(8, 2015)","(102, 2015)","(102, 2017)","(8, 2016)","(58, 2012)","(4, 2017)"
6,0.10000000000000003,"(58, 2017)","(8, 2016)","(58, 2012)","(0, 2017)","(8, 2012)","(102, 2013)","(102, 2015)","(8, 2015)","(58, 2013)","(4, 2015)"
7,0.08200000000000002,"(58, 2012)","(8, 2016)","(58, 2015)","(0, 2013)","(8, 2012)","(102, 2015)","(102, 2013)","(8, 2014)","(58, 2013)","(4, 2014)"
8,0.12200000000000005,"(58, 2012)","(8, 2013)","(58, 2014)","(0, 2014)","(8, 2016)","(102, 2014)","(102, 2017)","(8, 2016)","(58, 2014)","(4, 2013)"
9,0.07,"(58, 2012)","(8, 2016)","(58, 2017)","(0, 2012)","(8, 2016)","(102, 2017)","(102, 2017)","(8, 2016)","(58, 2013)","(4, 2014)"
