Design
Parameter,Units,SB0,SB1,SB2,SB3,SB4
Battery Capacity,kWh,1082.2774501302542,889.5387475828304,1182.8344187192986,683.7069982118496,609.7985710322208
Solar Capacity,kWp,621.5817668946313,490.131866118343,702.9381866077354,427.9078384211427,408.72380241394546
Grid Con. Capacity,kW,1116.9524408507957
Objective
Objective Components,Value ($)
Total,20439766.213997744
Elec. Price,6604328.127086863
Carbon Cost,4299314.28175926
Grid Ex. Cost,77601.99507634867
Grid Cap. Cost,2145479.480134236
Battery Cost,3336117.13925734
Solar Cost,3976925.190683697
Reduced Scenarios
Scenario no.,Prob,SB0,SB1,SB2,SB3,SB4
0,0.14800000000000002,"(4, 2015, 129.9, 282.7)","(58, 2013, 86.7, 299.2)","(19, 2016, 99.8, 304.5)","(25, 2016, 80.7, 253.0)","(104, 2012, 65.5, 344.5)"
1,0.10900000000000004,"(58, 2017, 92.8, 307.9)","(40, 2016, 79.0, 237.3)","(104, 2014, 131.2, 278.9)","(40, 2012, 80.8, 266.0)","(40, 2014, 68.2, 319.1)"
2,0.10400000000000004,"(19, 2014, 102.7, 267.6)","(40, 2017, 98.5, 366.9)","(104, 2013, 115.6, 336.4)","(104, 2013, 77.0, 335.3)","(19, 2014, 65.9, 323.6)"
3,0.12300000000000005,"(102, 2016, 107.0, 247.9)","(102, 2016, 88.6, 298.3)","(58, 2012, 127.3, 308.9)","(102, 2013, 80.7, 380.7)","(104, 2012, 79.6, 365.7)"
4,0.12300000000000005,"(0, 2015, 84.3, 371.4)","(19, 2017, 83.0, 271.6)","(0, 2012, 128.0, 291.4)","(4, 2016, 72.1, 345.3)","(102, 2015, 71.9, 279.0)"
5,0.08100000000000002,"(104, 2012, 126.5, 286.5)","(8, 2015, 85.7, 263.3)","(0, 2012, 121.5, 375.4)","(40, 2017, 79.2, 356.9)","(19, 2016, 75.5, 252.6)"
6,0.063,"(58, 2012, 109.6, 218.5)","(58, 2013, 108.6, 268.1)","(8, 2015, 117.0, 249.0)","(58, 2016, 63.0, 220.1)","(40, 2012, 67.0, 267.2)"
7,0.051000000000000004,"(4, 2014, 101.6, 335.8)","(0, 2012, 84.2, 359.0)","(0, 2016, 118.3, 289.6)","(104, 2017, 71.4, 367.1)","(4, 2013, 79.5, 377.5)"
8,0.09300000000000003,"(0, 2012, 96.8, 322.5)","(19, 2015, 88.9, 387.6)","(102, 2013, 125.9, 320.7)","(40, 2017, 69.4, 213.4)","(4, 2014, 55.8, 315.5)"
9,0.10500000000000004,"(58, 2017, 96.1, 324.9)","(25, 2017, 99.4, 306.5)","(0, 2017, 131.5, 336.9)","(104, 2017, 74.2, 264.4)","(40, 2015, 71.9, 223.4)"
