Design
Parameter,Units,SB0,SB1,SB2,SB3,SB4,SB5,SB6,SB7
Battery Capacity,kWh,1158.5954763423326,1167.3335573666388,1118.3350658607353,814.115417164573,689.1502538927124,887.0,727.3262798519928,1167.151122230789
Solar Capacity,kWp,1023.4693877551019,1039.8531830825225,1093.2805483337274,1098.9637305699482,1157.2328090712447,1192.011413660918,1184.487600907252,1028.829175764422
Grid Con. Capacity,kW,963.1
Objective
Objective Components,Value ($)
Total,34631766.51780622
Elec. Price,11709618.885067638
Carbon Cost,4525058.027550337
Grid Ex. Cost,4.575360890157755e-09
Grid Cap. Cost,1849954.5833333335
Battery Cost,7729007.172709774
Solar Cost,8818127.849145137
Reduced Scenarios
Scenario no.,Prob,SB0,SB1,SB2,SB3,SB4,SB5,SB6,SB7
0,0.10800000000000004,"(40, 2014)","(40, 2016)","(58, 2012)","(4, 2015)","(8, 2015)","(0, 2015)","(8, 2013)","(40, 2016)"
1,0.12800000000000006,"(40, 2016)","(40, 2017)","(58, 2013)","(4, 2017)","(8, 2015)","(0, 2016)","(8, 2017)","(40, 2015)"
2,0.12300000000000005,"(40, 2014)","(40, 2015)","(58, 2016)","(4, 2017)","(8, 2013)","(0, 2014)","(8, 2012)","(40, 2014)"
3,0.12400000000000005,"(40, 2016)","(40, 2014)","(58, 2016)","(4, 2012)","(8, 2015)","(0, 2015)","(8, 2017)","(40, 2014)"
4,0.10000000000000003,"(40, 2013)","(40, 2014)","(58, 2014)","(4, 2013)","(8, 2013)","(0, 2015)","(8, 2013)","(40, 2015)"
5,0.060000000000000005,"(40, 2017)","(40, 2012)","(58, 2016)","(4, 2013)","(8, 2015)","(0, 2016)","(8, 2015)","(40, 2017)"
6,0.12500000000000006,"(40, 2017)","(40, 2017)","(58, 2013)","(4, 2014)","(8, 2012)","(0, 2014)","(8, 2013)","(40, 2012)"
7,0.063,"(40, 2014)","(40, 2015)","(58, 2013)","(4, 2014)","(8, 2016)","(0, 2012)","(8, 2012)","(40, 2014)"
8,0.09400000000000003,"(40, 2015)","(40, 2014)","(58, 2012)","(4, 2013)","(8, 2015)","(0, 2016)","(8, 2012)","(40, 2013)"
9,0.07500000000000001,"(40, 2017)","(40, 2012)","(58, 2014)","(4, 2014)","(8, 2017)","(0, 2015)","(8, 2016)","(40, 2012)"
