Design
Parameter,Units,SB0,SB1,SB2,SB3,SB4,SB5,SB6,SB7
Battery Capacity,kWh,1133.7565054829388,770.8920725292312,1096.4357396651487,1239.8713343918544,787.269310143618,1144.443477732719,707.511484744093,1090.8749447446853
Solar Capacity,kWp,1040.6356299606482,1054.3607214428857,1052.532666370585,1078.472162526147,1065.2083830862352,1145.123627919815,1116.7960900370015,1039.2638036809815
Grid Con. Capacity,kW,777.2391672021676
Objective
Objective Components,Value ($)
Total,31741743.32186437
Elec. Price,9995708.257665323
Carbon Cost,3689640.209406288
Grid Ex. Cost,6.932047350953023e-09
Grid Cap. Cost,1492946.9003341636
Battery Cost,7971054.869434289
Solar Cost,8592393.085024297
Reduced Scenarios
Scenario no.,Prob,SB0,SB1,SB2,SB3,SB4,SB5,SB6,SB7
0,0.12500000000000006,"(58, 2017)","(104, 2012)","(19, 2012)","(102, 2017)","(104, 2012)","(25, 2013)","(8, 2016)","(19, 2016)"
1,0.069,"(58, 2013)","(104, 2014)","(19, 2013)","(102, 2015)","(104, 2016)","(25, 2014)","(8, 2014)","(19, 2013)"
2,0.12400000000000005,"(58, 2014)","(104, 2014)","(19, 2016)","(102, 2017)","(104, 2013)","(25, 2012)","(8, 2016)","(19, 2016)"
3,0.14400000000000002,"(58, 2015)","(104, 2016)","(19, 2015)","(102, 2014)","(104, 2015)","(25, 2012)","(8, 2014)","(19, 2015)"
4,0.11700000000000005,"(58, 2012)","(104, 2015)","(19, 2017)","(102, 2015)","(104, 2015)","(25, 2013)","(8, 2017)","(19, 2015)"
5,0.11800000000000005,"(58, 2014)","(104, 2016)","(19, 2016)","(102, 2017)","(104, 2012)","(25, 2015)","(8, 2016)","(19, 2014)"
6,0.056,"(58, 2013)","(104, 2015)","(19, 2012)","(102, 2015)","(104, 2015)","(25, 2012)","(8, 2015)","(19, 2013)"
7,0.12100000000000005,"(58, 2014)","(104, 2015)","(19, 2016)","(102, 2013)","(104, 2013)","(25, 2017)","(8, 2014)","(19, 2017)"
8,0.069,"(58, 2014)","(104, 2015)","(19, 2016)","(102, 2017)","(104, 2012)","(25, 2016)","(8, 2012)","(19, 2017)"
9,0.057,"(58, 2012)","(104, 2013)","(19, 2014)","(102, 2014)","(104, 2013)","(25, 2017)","(8, 2015)","(19, 2014)"
