Design
Parameter,Units,SB0,SB1,SB2,SB3,SB4,SB5,SB6,SB7
Battery Capacity,kWh,1167.162482838944,1189.1934024015713,701.1292372881356,1124.5487985429927,1181.5751509405786,1155.0112466296102,890.1246467257137,1121.167907275195
Solar Capacity,kWp,1037.5258502337545,1064.7058823529412,1148.3050847457628,1048.3608659963063,1043.3101271174498,1034.2903337916866,1181.6816472460491,1062.7352065782175
Grid Con. Capacity,kW,962.3
Objective
Objective Components,Value ($)
Total,34683063.296007946
Elec. Price,11331692.687549833
Carbon Cost,4352124.821086535
Grid Ex. Cost,4.004969393160233e-09
Grid Cap. Cost,1848417.9166666663
Battery Cost,8529912.87264274
Solar Cost,8620914.998062167
Reduced Scenarios
Scenario no.,Prob,SB0,SB1,SB2,SB3,SB4,SB5,SB6,SB7
0,0.139,"(40, 2013)","(102, 2017)","(8, 2012)","(25, 2012)","(102, 2014)","(40, 2012)","(0, 2014)","(25, 2017)"
1,0.11800000000000005,"(40, 2014)","(102, 2012)","(8, 2015)","(25, 2013)","(102, 2014)","(40, 2013)","(0, 2017)","(25, 2014)"
2,0.14,"(40, 2015)","(102, 2015)","(8, 2017)","(25, 2015)","(102, 2013)","(40, 2014)","(0, 2013)","(25, 2014)"
3,0.042,"(40, 2017)","(102, 2012)","(8, 2017)","(25, 2017)","(102, 2017)","(40, 2014)","(0, 2017)","(25, 2013)"
4,0.11800000000000005,"(40, 2016)","(102, 2015)","(8, 2015)","(25, 2013)","(102, 2012)","(40, 2014)","(0, 2012)","(25, 2017)"
5,0.08300000000000002,"(40, 2017)","(102, 2017)","(8, 2012)","(25, 2014)","(102, 2015)","(40, 2013)","(0, 2013)","(25, 2016)"
6,0.12300000000000005,"(40, 2017)","(102, 2015)","(8, 2012)","(25, 2012)","(102, 2016)","(40, 2013)","(0, 2015)","(25, 2015)"
7,0.10400000000000004,"(40, 2017)","(102, 2013)","(8, 2012)","(25, 2017)","(102, 2016)","(40, 2017)","(0, 2014)","(25, 2013)"
8,0.08300000000000002,"(40, 2015)","(102, 2012)","(8, 2014)","(25, 2014)","(102, 2012)","(40, 2014)","(0, 2012)","(25, 2017)"
9,0.05,"(40, 2015)","(102, 2017)","(8, 2015)","(25, 2017)","(102, 2015)","(40, 2017)","(0, 2015)","(25, 2016)"
