Design
Parameter,Units,SB0,SB1,SB2,SB3,SB4,SB5,SB6,SB7
Battery Capacity,kWh,1123.9323578698875,807.8002869280953,1068.341712952732,1230.3534412417291,864.6741657436543,1176.7430401960448,1137.1860334678317,1162.84964348578
Solar Capacity,kWp,1008.180643926709,1076.6703604719382,1052.0922264659628,1102.6289957748277,1241.2804246504402,1001.1315485362095,1036.985263157895,1018.9744162040009
Grid Con. Capacity,kW,957.2
Objective
Objective Components,Value ($)
Total,34413612.83570961
Elec. Price,11132147.206110565
Carbon Cost,4333019.401858625
Grid Ex. Cost,7.099758173959952e-09
Grid Cap. Cost,1838621.6666666665
Battery Cost,8571880.681885755
Solar Cost,8537943.879187984
Reduced Scenarios
Scenario no.,Prob,SB0,SB1,SB2,SB3,SB4,SB5,SB6,SB7
0,0.12500000000000006,"(58, 2016)","(4, 2014)","(19, 2014)","(102, 2016)","(0, 2015)","(40, 2014)","(25, 2015)","(40, 2012)"
1,0.129,"(58, 2017)","(4, 2013)","(19, 2012)","(102, 2017)","(0, 2015)","(40, 2016)","(25, 2012)","(40, 2014)"
2,0.11600000000000005,"(58, 2013)","(4, 2016)","(19, 2015)","(102, 2015)","(0, 2016)","(40, 2014)","(25, 2015)","(40, 2014)"
3,0.068,"(58, 2016)","(4, 2016)","(19, 2014)","(102, 2012)","(0, 2015)","(40, 2014)","(25, 2017)","(40, 2017)"
4,0.133,"(58, 2017)","(4, 2017)","(19, 2014)","(102, 2016)","(0, 2013)","(40, 2017)","(25, 2017)","(40, 2013)"
5,0.09500000000000003,"(58, 2014)","(4, 2013)","(19, 2015)","(102, 2013)","(0, 2017)","(40, 2016)","(25, 2016)","(40, 2014)"
6,0.09000000000000002,"(58, 2012)","(4, 2012)","(19, 2013)","(102, 2017)","(0, 2013)","(40, 2017)","(25, 2012)","(40, 2014)"
7,0.10600000000000004,"(58, 2016)","(4, 2016)","(19, 2012)","(102, 2015)","(0, 2013)","(40, 2016)","(25, 2012)","(40, 2012)"
8,0.08000000000000002,"(58, 2017)","(4, 2015)","(19, 2015)","(102, 2017)","(0, 2013)","(40, 2012)","(25, 2017)","(40, 2017)"
9,0.058,"(58, 2014)","(4, 2014)","(19, 2015)","(102, 2016)","(0, 2014)","(40, 2014)","(25, 2015)","(40, 2014)"
