Design
Parameter,Units,SB0,SB1,SB2,SB3,SB4,SB5,SB6,SB7
Battery Capacity,kWh,1069.235479931615,1072.8383663648478,730.7172695681768,883.3720969861959,1151.1322146949217,1139.1437643201468,1115.2517909393227,1079.6112593154292
Solar Capacity,kWp,1089.0532690035448,1090.8688306369033,1179.2178361158717,1225.9866102889357,1095.631567282994,1039.4442419314137,1085.1031632860927,1035.2099911582673
Grid Con. Capacity,kW,884.1999999999999
Objective
Objective Components,Value ($)
Total,34447657.21650711
Elec. Price,11321009.228481026
Carbon Cost,4346429.402868066
Grid Ex. Cost,4.885451213946606e-09
Grid Cap. Cost,1698400.833333333
Battery Cost,8241302.242120655
Solar Cost,8840515.509704024
Reduced Scenarios
Scenario no.,Prob,SB0,SB1,SB2,SB3,SB4,SB5,SB6,SB7
0,0.12500000000000006,"(19, 2012)","(19, 2012)","(8, 2012)","(0, 2012)","(25, 2014)","(58, 2016)","(25, 2013)","(19, 2012)"
1,0.09800000000000003,"(19, 2014)","(19, 2015)","(8, 2016)","(0, 2017)","(25, 2012)","(58, 2014)","(25, 2017)","(19, 2017)"
2,0.14100000000000001,"(19, 2012)","(19, 2015)","(8, 2016)","(0, 2013)","(25, 2014)","(58, 2014)","(25, 2015)","(19, 2014)"
3,0.11500000000000005,"(19, 2012)","(19, 2013)","(8, 2015)","(0, 2017)","(25, 2013)","(58, 2016)","(25, 2013)","(19, 2014)"
4,0.057,"(19, 2013)","(19, 2013)","(8, 2012)","(0, 2015)","(25, 2017)","(58, 2012)","(25, 2017)","(19, 2013)"
5,0.14600000000000002,"(19, 2015)","(19, 2017)","(8, 2013)","(0, 2013)","(25, 2012)","(58, 2016)","(25, 2017)","(19, 2014)"
6,0.08200000000000002,"(19, 2014)","(19, 2013)","(8, 2013)","(0, 2012)","(25, 2013)","(58, 2014)","(25, 2013)","(19, 2015)"
7,0.11100000000000004,"(19, 2012)","(19, 2013)","(8, 2012)","(0, 2014)","(25, 2012)","(58, 2017)","(25, 2015)","(19, 2015)"
8,0.07400000000000001,"(19, 2012)","(19, 2012)","(8, 2016)","(0, 2015)","(25, 2013)","(58, 2015)","(25, 2014)","(19, 2015)"
9,0.051000000000000004,"(19, 2015)","(19, 2017)","(8, 2016)","(0, 2016)","(25, 2012)","(58, 2015)","(25, 2014)","(19, 2016)"
