Design
Parameter,Units,SB0,SB1,SB2,SB3,SB4,SB5,SB6,SB7
Battery Capacity,kWh,804.4554836456103,1122.8307085219924,1195.5683240703538,1164.2470949150406,1103.4232168597016,801.7592556136542,1099.3127710040385,1206.0502076797338
Solar Capacity,kWp,1074.4096913284513,1047.6190476190477,1094.5636094674558,1057.5904406778077,1077.5058225704001,1091.7788767437075,1073.4445126848398,1111.1713410011607
Grid Con. Capacity,kW,858.3330261878983
Objective
Objective Components,Value ($)
Total,33557123.14131459
Elec. Price,10742027.669061504
Carbon Cost,4040650.380047491
Grid Ex. Cost,7.177499128374622e-09
Grid Cap. Cost,1648714.6878025879
Battery Cost,8497647.062310126
Solar Cost,8628083.34209287
Reduced Scenarios
Scenario no.,Prob,SB0,SB1,SB2,SB3,SB4,SB5,SB6,SB7
0,0.10900000000000004,"(4, 2016)","(25, 2016)","(40, 2013)","(40, 2013)","(19, 2016)","(104, 2012)","(19, 2017)","(40, 2015)"
1,0.11000000000000004,"(4, 2016)","(25, 2017)","(40, 2015)","(40, 2014)","(19, 2017)","(104, 2013)","(19, 2017)","(40, 2013)"
2,0.12000000000000005,"(4, 2016)","(25, 2013)","(40, 2015)","(40, 2013)","(19, 2017)","(104, 2013)","(19, 2014)","(40, 2016)"
3,0.133,"(4, 2012)","(25, 2013)","(40, 2012)","(40, 2017)","(19, 2017)","(104, 2017)","(19, 2015)","(40, 2013)"
4,0.11400000000000005,"(4, 2015)","(25, 2014)","(40, 2015)","(40, 2017)","(19, 2015)","(104, 2017)","(19, 2012)","(40, 2012)"
5,0.058,"(4, 2015)","(25, 2017)","(40, 2013)","(40, 2013)","(19, 2013)","(104, 2015)","(19, 2014)","(40, 2012)"
6,0.07,"(4, 2014)","(25, 2014)","(40, 2012)","(40, 2016)","(19, 2012)","(104, 2012)","(19, 2014)","(40, 2013)"
7,0.12100000000000005,"(4, 2016)","(25, 2014)","(40, 2017)","(40, 2013)","(19, 2015)","(104, 2013)","(19, 2016)","(40, 2012)"
8,0.10500000000000004,"(4, 2013)","(25, 2015)","(40, 2013)","(40, 2015)","(19, 2012)","(104, 2017)","(19, 2016)","(40, 2015)"
9,0.060000000000000005,"(4, 2015)","(25, 2013)","(40, 2012)","(40, 2012)","(19, 2017)","(104, 2015)","(19, 2015)","(40, 2012)"
