Design
Parameter,Units,SB0,SB1,SB2,SB3,SB4,SB5,SB6,SB7
Battery Capacity,kWh,1132.987894207636,1205.2784182068815,810.4458008031155,1096.187792945732,1096.744209048581,786.818144855363,1181.4695600296136,1180.361420309152
Solar Capacity,kWp,1056.164624347127,1061.7489118760952,1079.349930373943,1083.0188679245282,1054.5121680597676,1100.1417354083399,1041.1562525336658,1043.7571312143439
Grid Con. Capacity,kW,857.8218837574155
Objective
Objective Components,Value ($)
Total,33275709.853205226
Elec. Price,10633587.939962905
Carbon Cost,3984246.182714398
Grid Ex. Cost,6.047198060817513e-09
Grid Cap. Cost,1647732.8683840355
Battery Cost,8490293.240406074
Solar Cost,8519849.621737808
Reduced Scenarios
Scenario no.,Prob,SB0,SB1,SB2,SB3,SB4,SB5,SB6,SB7
0,0.11100000000000004,"(58, 2017)","(40, 2015)","(4, 2016)","(19, 2013)","(19, 2017)","(104, 2013)","(40, 2017)","(40, 2012)"
1,0.133,"(58, 2016)","(40, 2012)","(4, 2012)","(19, 2013)","(19, 2013)","(104, 2013)","(40, 2015)","(40, 2012)"
2,0.09400000000000003,"(58, 2016)","(40, 2013)","(4, 2012)","(19, 2014)","(19, 2014)","(104, 2015)","(40, 2016)","(40, 2017)"
3,0.14100000000000001,"(58, 2015)","(40, 2016)","(4, 2017)","(19, 2016)","(19, 2015)","(104, 2014)","(40, 2017)","(40, 2017)"
4,0.066,"(58, 2016)","(40, 2014)","(4, 2017)","(19, 2017)","(19, 2017)","(104, 2012)","(40, 2013)","(40, 2013)"
5,0.11200000000000004,"(58, 2017)","(40, 2013)","(4, 2016)","(19, 2012)","(19, 2016)","(104, 2015)","(40, 2012)","(40, 2013)"
6,0.069,"(58, 2013)","(40, 2016)","(4, 2016)","(19, 2015)","(19, 2013)","(104, 2012)","(40, 2017)","(40, 2015)"
7,0.07500000000000001,"(58, 2012)","(40, 2015)","(4, 2015)","(19, 2016)","(19, 2017)","(104, 2015)","(40, 2014)","(40, 2015)"
8,0.11900000000000005,"(58, 2015)","(40, 2012)","(4, 2012)","(19, 2017)","(19, 2014)","(104, 2016)","(40, 2017)","(40, 2014)"
9,0.08000000000000002,"(58, 2013)","(40, 2016)","(4, 2015)","(19, 2012)","(19, 2016)","(104, 2017)","(40, 2013)","(40, 2013)"
