Design
Parameter,Units,SB0,SB1,SB2,SB3,SB4,SB5,SB6,SB7
Battery Capacity,kWh,799.6143394583091,1072.54679930749,695.2030849073817,1152.075660366269,1230.5301294912324,1130.2614544700052,1112.3241252804291,829.1957041552216
Solar Capacity,kWp,1087.7972247402554,1067.9143902690441,1147.4062989118408,1076.5364583333337,1085.704750250306,1042.8625987837481,1085.7023347783102,1112.373713076109
Grid Con. Capacity,kW,797.3418538092493
Objective
Objective Components,Value ($)
Total,32250563.056092825
Elec. Price,10256603.025696412
Carbon Cost,3734350.1529585193
Grid Ex. Cost,7.941806264473902e-09
Grid Cap. Cost,1531560.8108585998
Battery Cost,8021751.297436338
Solar Cost,8706297.769142948
Reduced Scenarios
Scenario no.,Prob,SB0,SB1,SB2,SB3,SB4,SB5,SB6,SB7
0,0.10200000000000004,"(4, 2017)","(19, 2015)","(8, 2012)","(25, 2014)","(102, 2016)","(25, 2015)","(25, 2012)","(4, 2012)"
1,0.09500000000000003,"(4, 2013)","(19, 2014)","(8, 2015)","(25, 2012)","(102, 2013)","(25, 2015)","(25, 2017)","(4, 2013)"
2,0.16100000000000003,"(4, 2017)","(19, 2014)","(8, 2015)","(25, 2012)","(102, 2017)","(25, 2016)","(25, 2013)","(4, 2016)"
3,0.129,"(4, 2015)","(19, 2014)","(8, 2013)","(25, 2014)","(102, 2015)","(25, 2017)","(25, 2016)","(4, 2013)"
4,0.07100000000000001,"(4, 2014)","(19, 2016)","(8, 2013)","(25, 2017)","(102, 2015)","(25, 2017)","(25, 2017)","(4, 2016)"
5,0.15000000000000002,"(4, 2014)","(19, 2013)","(8, 2017)","(25, 2016)","(102, 2017)","(25, 2012)","(25, 2012)","(4, 2012)"
6,0.049,"(4, 2015)","(19, 2015)","(8, 2013)","(25, 2016)","(102, 2014)","(25, 2016)","(25, 2013)","(4, 2012)"
7,0.09700000000000003,"(4, 2014)","(19, 2013)","(8, 2014)","(25, 2015)","(102, 2013)","(25, 2014)","(25, 2012)","(4, 2013)"
8,0.08200000000000002,"(4, 2015)","(19, 2016)","(8, 2016)","(25, 2012)","(102, 2017)","(25, 2013)","(25, 2013)","(4, 2014)"
9,0.064,"(4, 2012)","(19, 2013)","(8, 2015)","(25, 2015)","(102, 2015)","(25, 2012)","(25, 2017)","(4, 2013)"
