Design
Parameter,Units,SB0,SB1,SB2,SB3,SB4,SB5,SB6,SB7
Battery Capacity,kWh,801.3228676895876,823.7756311441191,1117.5749654092156,1077.6056798477402,1124.2765620484188,1160.2152188665746,1144.085046533719,726.6213652108813
Solar Capacity,kWp,1072.292434308507,1157.656673946132,1057.063036823491,1056.3113797304031,1019.327731092437,1086.4859308749842,1074.5268258214303,1185.0791605301915
Grid Con. Capacity,kW,799.511313347892
Objective
Objective Components,Value ($)
Total,32408912.865244366
Elec. Price,10396622.462662745
Carbon Cost,3792341.911648042
Grid Ex. Cost,7.389758138742765e-09
Grid Cap. Cost,1535727.9810557424
Battery Cost,7975477.336750257
Solar Cost,8708743.173127575
Reduced Scenarios
Scenario no.,Prob,SB0,SB1,SB2,SB3,SB4,SB5,SB6,SB7
0,0.14400000000000002,"(4, 2012)","(4, 2017)","(58, 2017)","(19, 2017)","(58, 2014)","(40, 2013)","(25, 2012)","(8, 2016)"
1,0.10200000000000004,"(4, 2014)","(4, 2017)","(58, 2015)","(19, 2013)","(58, 2013)","(40, 2013)","(25, 2017)","(8, 2012)"
2,0.09700000000000003,"(4, 2012)","(4, 2013)","(58, 2017)","(19, 2014)","(58, 2016)","(40, 2015)","(25, 2013)","(8, 2016)"
3,0.09600000000000003,"(4, 2015)","(4, 2013)","(58, 2016)","(19, 2014)","(58, 2017)","(40, 2014)","(25, 2016)","(8, 2015)"
4,0.068,"(4, 2016)","(4, 2017)","(58, 2017)","(19, 2012)","(58, 2012)","(40, 2013)","(25, 2017)","(8, 2016)"
5,0.08600000000000002,"(4, 2014)","(4, 2013)","(58, 2014)","(19, 2016)","(58, 2014)","(40, 2012)","(25, 2015)","(8, 2017)"
6,0.12100000000000005,"(4, 2015)","(4, 2017)","(58, 2013)","(19, 2015)","(58, 2015)","(40, 2014)","(25, 2012)","(8, 2016)"
7,0.12300000000000005,"(4, 2017)","(4, 2012)","(58, 2016)","(19, 2015)","(58, 2013)","(40, 2017)","(25, 2015)","(8, 2013)"
8,0.11100000000000004,"(4, 2015)","(4, 2016)","(58, 2013)","(19, 2012)","(58, 2014)","(40, 2017)","(25, 2015)","(8, 2014)"
9,0.052000000000000005,"(4, 2017)","(4, 2012)","(58, 2013)","(19, 2014)","(58, 2017)","(40, 2015)","(25, 2016)","(8, 2017)"
