Design
Parameter,Units,SB0,SB1,SB2,SB3,SB4,SB5,SB6,SB7
Battery Capacity,kWh,807.9607985911443,1127.3807542408626,1084.3565203187995,779.5383519143002,704.2500000000001,809.8706468038342,1182.3920472257055,768.6629813821975
Solar Capacity,kWp,1074.969845070111,1026.8433096659137,1071.7948717948718,1099.6538574261165,1106.349365470375,1094.2502299908003,1069.0956716976425,1090.4110073571023
Grid Con. Capacity,kW,760.4202452474918
Objective
Objective Components,Value ($)
Total,31081674.290837817
Elec. Price,10050069.166263731
Carbon Cost,3673184.311211408
Grid Ex. Cost,7.2368967115229095e-09
Grid Cap. Cost,1460640.5544128907
Battery Cost,7264412.100476844
Solar Cost,8633368.158472933
Reduced Scenarios
Scenario no.,Prob,SB0,SB1,SB2,SB3,SB4,SB5,SB6,SB7
0,0.11200000000000004,"(4, 2014)","(25, 2016)","(19, 2017)","(104, 2017)","(8, 2012)","(4, 2017)","(102, 2016)","(104, 2016)"
1,0.12000000000000005,"(4, 2015)","(25, 2014)","(19, 2015)","(104, 2017)","(8, 2013)","(4, 2013)","(102, 2015)","(104, 2016)"
2,0.09900000000000003,"(4, 2016)","(25, 2017)","(19, 2013)","(104, 2015)","(8, 2016)","(4, 2017)","(102, 2012)","(104, 2012)"
3,0.12100000000000005,"(4, 2012)","(25, 2014)","(19, 2017)","(104, 2017)","(8, 2014)","(4, 2014)","(102, 2012)","(104, 2013)"
4,0.08000000000000002,"(4, 2012)","(25, 2012)","(19, 2012)","(104, 2017)","(8, 2015)","(4, 2012)","(102, 2014)","(104, 2017)"
5,0.13,"(4, 2012)","(25, 2012)","(19, 2012)","(104, 2012)","(8, 2014)","(4, 2015)","(102, 2017)","(104, 2014)"
6,0.10500000000000004,"(4, 2016)","(25, 2016)","(19, 2012)","(104, 2016)","(8, 2014)","(4, 2014)","(102, 2015)","(104, 2015)"
7,0.08300000000000002,"(4, 2012)","(25, 2016)","(19, 2017)","(104, 2017)","(8, 2013)","(4, 2015)","(102, 2013)","(104, 2016)"
8,0.08900000000000002,"(4, 2016)","(25, 2013)","(19, 2013)","(104, 2017)","(8, 2015)","(4, 2013)","(102, 2015)","(104, 2017)"
9,0.061000000000000006,"(4, 2014)","(25, 2012)","(19, 2013)","(104, 2017)","(8, 2015)","(4, 2017)","(102, 2013)","(104, 2013)"
