Design
Parameter,Units,SB0,SB1,SB2,SB3,SB4,SB5,SB6,SB7
Battery Capacity,kWh,1079.6370198992079,862.4219252119459,781.4825435398999,783.5450673734958,803.6825068632959,771.4171673102494,1195.158708048176,1166.4132187363482
Solar Capacity,kWp,1035.2221149203285,1210.161277715536,1080.0419700486468,1088.1578947368423,1068.906290276457,1050.8513197037787,1104.116186986585,1039.3221102415405
Grid Con. Capacity,kW,824.1144481185179
Objective
Objective Components,Value ($)
Total,32631527.73823939
Elec. Price,10863187.179541877
Carbon Cost,4064816.734657516
Grid Ex. Cost,7.085782272042709e-09
Grid Cap. Cost,1582986.5024276532
Battery Cost,7443758.156982619
Solar Cost,8676779.164629716
Reduced Scenarios
Scenario no.,Prob,SB0,SB1,SB2,SB3,SB4,SB5,SB6,SB7
0,0.09900000000000003,"(19, 2015)","(0, 2017)","(104, 2012)","(104, 2014)","(4, 2015)","(104, 2012)","(102, 2013)","(40, 2014)"
1,0.13,"(19, 2015)","(0, 2013)","(104, 2012)","(104, 2015)","(4, 2015)","(104, 2014)","(102, 2016)","(40, 2014)"
2,0.136,"(19, 2016)","(0, 2015)","(104, 2016)","(104, 2013)","(4, 2016)","(104, 2015)","(102, 2015)","(40, 2015)"
3,0.10000000000000003,"(19, 2014)","(0, 2014)","(104, 2017)","(104, 2013)","(4, 2012)","(104, 2017)","(102, 2016)","(40, 2012)"
4,0.063,"(19, 2015)","(0, 2017)","(104, 2013)","(104, 2014)","(4, 2015)","(104, 2014)","(102, 2012)","(40, 2013)"
5,0.135,"(19, 2017)","(0, 2016)","(104, 2017)","(104, 2012)","(4, 2012)","(104, 2014)","(102, 2015)","(40, 2013)"
6,0.12400000000000005,"(19, 2015)","(0, 2015)","(104, 2015)","(104, 2014)","(4, 2017)","(104, 2016)","(102, 2017)","(40, 2017)"
7,0.051000000000000004,"(19, 2016)","(0, 2013)","(104, 2013)","(104, 2012)","(4, 2016)","(104, 2014)","(102, 2012)","(40, 2015)"
8,0.069,"(19, 2015)","(0, 2013)","(104, 2013)","(104, 2015)","(4, 2013)","(104, 2015)","(102, 2017)","(40, 2012)"
9,0.09300000000000003,"(19, 2014)","(0, 2012)","(104, 2016)","(104, 2015)","(4, 2016)","(104, 2014)","(102, 2012)","(40, 2016)"
