Design
Parameter,Units,SB0,SB1,SB2,SB3,SB4,SB5,SB6,SB7
Battery Capacity,kWh,767.220829678598,1216.7632873069188,809.9392221263257,1115.8779763719187,1117.1914591094376,696.8617284213996,688.4999999999999,829.7055039905853
Solar Capacity,kWp,1050.7044508625104,1055.484170813057,1093.918342474101,1073.7066047771011,1032.0285924892673,1106.761169319145,1137.3024462310177,1178.2449818560156
Grid Con. Capacity,kW,760.9697322175823
Objective
Objective Components,Value ($)
Total,31038265.989862114
Elec. Price,9903361.225823479
Carbon Cost,3702997.9709099536
Grid Ex. Cost,1.1131805877084846e-08
Grid Cap. Cost,1461696.0273012726
Battery Cost,7242060.007005184
Solar Cost,8728150.758822216
Reduced Scenarios
Scenario no.,Prob,SB0,SB1,SB2,SB3,SB4,SB5,SB6,SB7
0,0.11500000000000005,"(104, 2017)","(102, 2017)","(4, 2017)","(58, 2014)","(58, 2013)","(8, 2015)","(8, 2012)","(4, 2013)"
1,0.09800000000000003,"(104, 2015)","(102, 2016)","(4, 2013)","(58, 2013)","(58, 2016)","(8, 2013)","(8, 2014)","(4, 2017)"
2,0.08500000000000002,"(104, 2015)","(102, 2015)","(4, 2015)","(58, 2012)","(58, 2015)","(8, 2015)","(8, 2013)","(4, 2013)"
3,0.12400000000000005,"(104, 2014)","(102, 2016)","(4, 2015)","(58, 2015)","(58, 2014)","(8, 2014)","(8, 2015)","(4, 2012)"
4,0.136,"(104, 2013)","(102, 2013)","(4, 2015)","(58, 2015)","(58, 2013)","(8, 2014)","(8, 2013)","(4, 2017)"
5,0.14100000000000001,"(104, 2014)","(102, 2017)","(4, 2013)","(58, 2013)","(58, 2017)","(8, 2012)","(8, 2014)","(4, 2012)"
6,0.07200000000000001,"(104, 2015)","(102, 2014)","(4, 2014)","(58, 2014)","(58, 2015)","(8, 2014)","(8, 2015)","(4, 2016)"
7,0.07900000000000001,"(104, 2014)","(102, 2016)","(4, 2013)","(58, 2015)","(58, 2017)","(8, 2013)","(8, 2017)","(4, 2016)"
8,0.10000000000000003,"(104, 2016)","(102, 2014)","(4, 2017)","(58, 2015)","(58, 2014)","(8, 2017)","(8, 2015)","(4, 2013)"
9,0.05,"(104, 2014)","(102, 2014)","(4, 2014)","(58, 2013)","(58, 2016)","(8, 2016)","(8, 2017)","(4, 2015)"
