Design
Parameter,Units,SB0,SB1,SB2,SB3,SB4,SB5,SB6,SB7
Battery Capacity,kWh,767.3073418200831,1188.4596980492875,781.1737200929593,720.4652668969475,1106.4877156700443,1121.5747255463557,873.8212935143256,1218.2983497737807
Solar Capacity,kWp,1080.6610894452128,1114.6458637580636,1082.55033557047,1189.483434578433,1035.95450049456,1032.2700057941158,1194.9660947416685,1080.4034092277855
Grid Con. Capacity,kW,802.7852746567423
Objective
Objective Components,Value ($)
Total,32536576.789659787
Elec. Price,10565611.5210756
Carbon Cost,3840425.7085402627
Grid Ex. Cost,5.889969164248518e-09
Grid Cap. Cost,1542016.7150698258
Battery Cost,7777588.1113637835
Solar Cost,8810934.73361031
Reduced Scenarios
Scenario no.,Prob,SB0,SB1,SB2,SB3,SB4,SB5,SB6,SB7
0,0.14200000000000002,"(104, 2015)","(102, 2013)","(104, 2015)","(8, 2012)","(25, 2013)","(58, 2015)","(0, 2015)","(102, 2012)"
1,0.07600000000000001,"(104, 2017)","(102, 2013)","(104, 2014)","(8, 2016)","(25, 2017)","(58, 2012)","(0, 2016)","(102, 2015)"
2,0.14,"(104, 2017)","(102, 2013)","(104, 2014)","(8, 2016)","(25, 2013)","(58, 2013)","(0, 2012)","(102, 2015)"
3,0.11600000000000005,"(104, 2016)","(102, 2016)","(104, 2013)","(8, 2017)","(25, 2017)","(58, 2014)","(0, 2015)","(102, 2017)"
4,0.08000000000000002,"(104, 2014)","(102, 2016)","(104, 2013)","(8, 2015)","(25, 2017)","(58, 2013)","(0, 2017)","(102, 2016)"
5,0.12100000000000005,"(104, 2017)","(102, 2015)","(104, 2012)","(8, 2016)","(25, 2014)","(58, 2016)","(0, 2017)","(102, 2016)"
6,0.09300000000000003,"(104, 2015)","(102, 2013)","(104, 2014)","(8, 2016)","(25, 2016)","(58, 2016)","(0, 2015)","(102, 2017)"
7,0.12100000000000005,"(104, 2017)","(102, 2016)","(104, 2015)","(8, 2012)","(25, 2016)","(58, 2014)","(0, 2016)","(102, 2017)"
8,0.060000000000000005,"(104, 2016)","(102, 2017)","(104, 2014)","(8, 2012)","(25, 2016)","(58, 2013)","(0, 2015)","(102, 2017)"
9,0.051000000000000004,"(104, 2013)","(102, 2013)","(104, 2013)","(8, 2015)","(25, 2016)","(58, 2015)","(0, 2016)","(102, 2013)"
