Design
Parameter,Units,SB0,SB1,SB2,SB3,SB4,SB5,SB6,SB7
Battery Capacity,kWh,908.0929233102644,705.1483309077876,887.1056440330871,758.6652723731461,877.5842902304846,1126.9421415669376,1146.0731386476054,1074.8202654602296
Solar Capacity,kWp,1232.2355624119664,1178.6498474315015,1252.450980392157,1055.7182806238648,1198.1923692109617,1091.0059889718493,1086.9295634920638,1091.8675465346828
Grid Con. Capacity,kW,986.6863089929338
Objective
Objective Components,Value ($)
Total,36300898.381524876
Elec. Price,12710950.065428272
Carbon Cost,5023206.218640743
Grid Ex. Cost,8.769004959200784e-09
Grid Cap. Cost,1895259.95185726
Battery Cost,7484432.006529542
Solar Cost,9187050.139069049
Reduced Scenarios
Scenario no.,Prob,SB0,SB1,SB2,SB3,SB4,SB5,SB6,SB7
0,0.10800000000000004,"(0, 2015)","(8, 2016)","(0, 2013)","(104, 2016)","(0, 2014)","(25, 2016)","(25, 2014)","(19, 2015)"
1,0.10600000000000004,"(0, 2014)","(8, 2015)","(0, 2015)","(104, 2014)","(0, 2015)","(25, 2017)","(25, 2012)","(19, 2016)"
2,0.12800000000000006,"(0, 2013)","(8, 2017)","(0, 2015)","(104, 2014)","(0, 2013)","(25, 2015)","(25, 2016)","(19, 2014)"
3,0.11700000000000005,"(0, 2012)","(8, 2016)","(0, 2017)","(104, 2016)","(0, 2012)","(25, 2015)","(25, 2016)","(19, 2016)"
4,0.064,"(0, 2015)","(8, 2015)","(0, 2015)","(104, 2016)","(0, 2015)","(25, 2017)","(25, 2015)","(19, 2012)"
5,0.135,"(0, 2016)","(8, 2017)","(0, 2013)","(104, 2014)","(0, 2014)","(25, 2016)","(25, 2012)","(19, 2015)"
6,0.065,"(0, 2012)","(8, 2012)","(0, 2012)","(104, 2017)","(0, 2014)","(25, 2014)","(25, 2013)","(19, 2017)"
7,0.09200000000000003,"(0, 2012)","(8, 2015)","(0, 2014)","(104, 2014)","(0, 2017)","(25, 2015)","(25, 2016)","(19, 2012)"
8,0.10400000000000004,"(0, 2013)","(8, 2017)","(0, 2012)","(104, 2017)","(0, 2016)","(25, 2016)","(25, 2012)","(19, 2012)"
9,0.08100000000000002,"(0, 2015)","(8, 2016)","(0, 2012)","(104, 2015)","(0, 2015)","(25, 2017)","(25, 2016)","(19, 2015)"
