Design
Parameter,Units,SB0,SB1,SB2,SB3,SB4,SB5,SB6,SB7
Battery Capacity,kWh,1203.2698897604685,943.4978294205919,772.6943472251547,901.4982438911542,793.507610729916,1103.2244980707378,861.1697399704342,701.9542727956559
Solar Capacity,kWp,1118.9325866845802,1222.093023255814,1088.2380137777986,1246.8859226640984,1088.7320630439897,1106.3218390804598,1226.3598326359834,1093.7554545228109
Grid Con. Capacity,kW,919.8719653029113
Objective
Objective Components,Value ($)
Total,35716285.982205294
Elec. Price,12548112.228945203
Carbon Cost,4929117.852377759
Grid Ex. Cost,6.972228068965102e-09
Grid Cap. Cost,1766920.7333526758
Battery Cost,7280816.431864114
Solar Cost,9191318.735665536
Reduced Scenarios
Scenario no.,Prob,SB0,SB1,SB2,SB3,SB4,SB5,SB6,SB7
0,0.136,"(102, 2016)","(0, 2013)","(104, 2013)","(0, 2014)","(4, 2014)","(25, 2017)","(0, 2013)","(8, 2013)"
1,0.10900000000000004,"(102, 2014)","(0, 2012)","(104, 2016)","(0, 2015)","(4, 2014)","(25, 2017)","(0, 2016)","(8, 2015)"
2,0.13,"(102, 2016)","(0, 2012)","(104, 2013)","(0, 2012)","(4, 2013)","(25, 2013)","(0, 2016)","(8, 2012)"
3,0.09700000000000003,"(102, 2013)","(0, 2016)","(104, 2016)","(0, 2013)","(4, 2015)","(25, 2013)","(0, 2014)","(8, 2016)"
4,0.069,"(102, 2012)","(0, 2014)","(104, 2013)","(0, 2017)","(4, 2014)","(25, 2016)","(0, 2017)","(8, 2015)"
5,0.14200000000000002,"(102, 2015)","(0, 2012)","(104, 2013)","(0, 2012)","(4, 2016)","(25, 2014)","(0, 2017)","(8, 2014)"
6,0.07600000000000001,"(102, 2017)","(0, 2012)","(104, 2012)","(0, 2016)","(4, 2014)","(25, 2013)","(0, 2013)","(8, 2012)"
7,0.10300000000000004,"(102, 2015)","(0, 2017)","(104, 2016)","(0, 2013)","(4, 2016)","(25, 2017)","(0, 2014)","(8, 2014)"
8,0.08300000000000002,"(102, 2017)","(0, 2012)","(104, 2016)","(0, 2017)","(4, 2015)","(25, 2012)","(0, 2016)","(8, 2012)"
9,0.05500000000000001,"(102, 2014)","(0, 2015)","(104, 2016)","(0, 2012)","(4, 2016)","(25, 2013)","(0, 2016)","(8, 2016)"
