Design
Parameter,Units,SB0,SB1,SB2,SB3,SB4,SB5,SB6,SB7
Battery Capacity,kWh,687.8245835211443,806.4833587292321,1089.1554399594665,781.443755826825,817.8909337576708,782.8856985522184,789.7981354351518,1147.622749235547
Solar Capacity,kWp,1143.1052334759652,1076.6289192269455,1071.1134949581635,1054.53685723253,1109.092004536762,1069.7841726618703,1075.6345177664975,1053.0936801126481
Grid Con. Capacity,kW,755.1772317049245
Objective
Objective Components,Value ($)
Total,31001685.475225136
Elec. Price,10263509.054017205
Carbon Cost,3731513.2869860786
Grid Ex. Cost,7.974125537657531e-09
Grid Cap. Cost,1450569.599233209
Battery Cost,6903104.655017256
Solar Cost,8652988.879971381
Reduced Scenarios
Scenario no.,Prob,SB0,SB1,SB2,SB3,SB4,SB5,SB6,SB7
0,0.09900000000000003,"(8, 2017)","(4, 2015)","(19, 2013)","(104, 2014)","(4, 2014)","(104, 2015)","(104, 2012)","(25, 2012)"
1,0.12800000000000006,"(8, 2016)","(4, 2016)","(19, 2016)","(104, 2014)","(4, 2012)","(104, 2014)","(104, 2013)","(25, 2012)"
2,0.09600000000000003,"(8, 2015)","(4, 2014)","(19, 2017)","(104, 2012)","(4, 2014)","(104, 2015)","(104, 2015)","(25, 2012)"
3,0.066,"(8, 2017)","(4, 2012)","(19, 2012)","(104, 2016)","(4, 2015)","(104, 2017)","(104, 2017)","(25, 2012)"
4,0.15200000000000002,"(8, 2015)","(4, 2017)","(19, 2017)","(104, 2014)","(4, 2016)","(104, 2012)","(104, 2017)","(25, 2014)"
5,0.10100000000000003,"(8, 2016)","(4, 2015)","(19, 2012)","(104, 2017)","(4, 2013)","(104, 2013)","(104, 2012)","(25, 2016)"
6,0.10800000000000004,"(8, 2016)","(4, 2013)","(19, 2013)","(104, 2015)","(4, 2012)","(104, 2016)","(104, 2015)","(25, 2016)"
7,0.09700000000000003,"(8, 2015)","(4, 2012)","(19, 2016)","(104, 2015)","(4, 2012)","(104, 2013)","(104, 2017)","(25, 2013)"
8,0.08700000000000002,"(8, 2012)","(4, 2014)","(19, 2012)","(104, 2012)","(4, 2017)","(104, 2015)","(104, 2012)","(25, 2015)"
9,0.066,"(8, 2014)","(4, 2017)","(19, 2013)","(104, 2013)","(4, 2014)","(104, 2013)","(104, 2015)","(25, 2017)"
