Design
Parameter,Units,SB0,SB1,SB2,SB3,SB4,SB5,SB6,SB7
Battery Capacity,kWh,1091.3331731129786,925.8780586591026,1201.2229605529512,824.7941535513971,1186.1049193961742,803.2444992456242,820.3722903272893,790.1888084562969
Solar Capacity,kWp,1073.0210244108932,1189.1727841041738,1051.5053447092282,1122.5601241272304,1042.3423423423424,1089.4105725384227,1117.1796758177074,1084.4350595021358
Grid Con. Capacity,kW,883.4
Objective
Objective Components,Value ($)
Total,33439517.68881112
Elec. Price,11091576.425992753
Carbon Cost,4238311.305297747
Grid Ex. Cost,4.729095811247438e-09
Grid Cap. Cost,1696864.1666666665
Battery Cost,7643138.8633018145
Solar Cost,8769626.927552134
Reduced Scenarios
Scenario no.,Prob,SB0,SB1,SB2,SB3,SB4,SB5,SB6,SB7
0,0.09300000000000003,"(19, 2016)","(0, 2012)","(40, 2016)","(4, 2016)","(40, 2017)","(4, 2017)","(4, 2012)","(104, 2012)"
1,0.09700000000000003,"(19, 2013)","(0, 2015)","(40, 2015)","(4, 2016)","(40, 2014)","(4, 2015)","(4, 2015)","(104, 2013)"
2,0.134,"(19, 2016)","(0, 2014)","(40, 2013)","(4, 2013)","(40, 2016)","(4, 2015)","(4, 2012)","(104, 2017)"
3,0.14400000000000002,"(19, 2016)","(0, 2012)","(40, 2017)","(4, 2017)","(40, 2016)","(4, 2015)","(4, 2012)","(104, 2016)"
4,0.07200000000000001,"(19, 2012)","(0, 2016)","(40, 2012)","(4, 2017)","(40, 2015)","(4, 2014)","(4, 2017)","(104, 2017)"
5,0.12400000000000005,"(19, 2017)","(0, 2013)","(40, 2012)","(4, 2012)","(40, 2014)","(4, 2013)","(4, 2013)","(104, 2013)"
6,0.11000000000000004,"(19, 2013)","(0, 2012)","(40, 2015)","(4, 2012)","(40, 2013)","(4, 2017)","(4, 2017)","(104, 2013)"
7,0.062000000000000006,"(19, 2012)","(0, 2014)","(40, 2012)","(4, 2012)","(40, 2016)","(4, 2016)","(4, 2015)","(104, 2013)"
8,0.11000000000000004,"(19, 2012)","(0, 2014)","(40, 2012)","(4, 2012)","(40, 2012)","(4, 2014)","(4, 2017)","(104, 2017)"
9,0.054000000000000006,"(19, 2016)","(0, 2017)","(40, 2015)","(4, 2017)","(40, 2016)","(4, 2014)","(4, 2015)","(104, 2014)"
