Design
Parameter,Units,SB0,SB1,SB2,SB3,SB4,SB5,SB6,SB7
Battery Capacity,kWh,1078.2631904311052,779.6563406981722,1099.4654975974672,1096.624880251082,1088.4403925083345,1126.6545923164956,1132.2387682269054,720.9549880102379
Solar Capacity,kWp,1042.089232089232,1096.1110957883996,1094.718114088736,1099.328859060403,1032.1869276016525,1048.0812483410866,1121.5817138114671,1100.7924241998485
Grid Con. Capacity,kW,807.3816177430289
Objective
Objective Components,Value ($)
Total,32451935.428973105
Elec. Price,10294118.315706661
Carbon Cost,3849783.324164411
Grid Ex. Cost,5.670722202921752e-09
Grid Cap. Cost,1550845.5240814013
Battery Cost,8122298.6500398
Solar Cost,8634889.614980824
Reduced Scenarios
Scenario no.,Prob,SB0,SB1,SB2,SB3,SB4,SB5,SB6,SB7
0,0.12400000000000005,"(19, 2014)","(104, 2013)","(19, 2012)","(19, 2017)","(19, 2017)","(58, 2016)","(25, 2015)","(8, 2017)"
1,0.14400000000000002,"(19, 2014)","(104, 2016)","(19, 2017)","(19, 2013)","(19, 2014)","(58, 2016)","(25, 2012)","(8, 2014)"
2,0.11400000000000005,"(19, 2014)","(104, 2016)","(19, 2012)","(19, 2015)","(19, 2016)","(58, 2016)","(25, 2017)","(8, 2017)"
3,0.12500000000000006,"(19, 2012)","(104, 2017)","(19, 2014)","(19, 2017)","(19, 2012)","(58, 2017)","(25, 2012)","(8, 2014)"
4,0.131,"(19, 2016)","(104, 2013)","(19, 2014)","(19, 2015)","(19, 2016)","(58, 2012)","(25, 2017)","(8, 2013)"
5,0.10100000000000003,"(19, 2013)","(104, 2015)","(19, 2016)","(19, 2017)","(19, 2016)","(58, 2016)","(25, 2013)","(8, 2014)"
6,0.08800000000000002,"(19, 2016)","(104, 2016)","(19, 2017)","(19, 2016)","(19, 2013)","(58, 2012)","(25, 2013)","(8, 2016)"
7,0.068,"(19, 2015)","(104, 2017)","(19, 2016)","(19, 2015)","(19, 2014)","(58, 2013)","(25, 2012)","(8, 2013)"
8,0.044000000000000004,"(19, 2015)","(104, 2015)","(19, 2016)","(19, 2017)","(19, 2012)","(58, 2017)","(25, 2017)","(8, 2016)"
9,0.061000000000000006,"(19, 2015)","(104, 2013)","(19, 2017)","(19, 2012)","(19, 2014)","(58, 2015)","(25, 2013)","(8, 2014)"
