Design
Parameter,Units,SB0,SB1,SB2,SB3,SB4,SB5,SB6,SB7
Battery Capacity,kWh,1167.1153490637964,1092.0912530709338,1217.3750712291007,1150.2329670161503,721.9869861003394,728.2870068950469,820.2725447622339,1221.254460397806
Solar Capacity,kWp,1060.0916022006872,1083.0520893074536,1062.7245698380566,1050.9168727345716,1122.3126325026612,1138.102511510179,1126.1694711021216,1058.0699431849523
Grid Con. Capacity,kW,723.9214283661305
Objective
Objective Components,Value ($)
Total,31146671.00027564
Elec. Price,9532611.50333503
Carbon Cost,3403471.755704568
Grid Ex. Cost,1.3789847722970689e-08
Grid Cap. Cost,1390532.410319942
Battery Cost,8118615.638535408
Solar Cost,8701439.692380682
Reduced Scenarios
Scenario no.,Prob,SB0,SB1,SB2,SB3,SB4,SB5,SB6,SB7
0,0.10700000000000004,"(102, 2013)","(19, 2016)","(102, 2015)","(102, 2017)","(8, 2013)","(8, 2016)","(4, 2016)","(102, 2013)"
1,0.11300000000000004,"(102, 2013)","(19, 2015)","(102, 2017)","(102, 2012)","(8, 2017)","(8, 2017)","(4, 2015)","(102, 2014)"
2,0.11600000000000005,"(102, 2012)","(19, 2017)","(102, 2016)","(102, 2012)","(8, 2014)","(8, 2016)","(4, 2013)","(102, 2017)"
3,0.11700000000000005,"(102, 2012)","(19, 2014)","(102, 2016)","(102, 2015)","(8, 2017)","(8, 2015)","(4, 2017)","(102, 2016)"
4,0.07,"(102, 2012)","(19, 2013)","(102, 2012)","(102, 2012)","(8, 2012)","(8, 2017)","(4, 2015)","(102, 2017)"
5,0.09800000000000003,"(102, 2015)","(19, 2017)","(102, 2017)","(102, 2016)","(8, 2015)","(8, 2016)","(4, 2013)","(102, 2016)"
6,0.13,"(102, 2017)","(19, 2015)","(102, 2016)","(102, 2012)","(8, 2016)","(8, 2012)","(4, 2017)","(102, 2016)"
7,0.08800000000000002,"(102, 2014)","(19, 2017)","(102, 2012)","(102, 2012)","(8, 2017)","(8, 2013)","(4, 2014)","(102, 2017)"
8,0.07700000000000001,"(102, 2014)","(19, 2013)","(102, 2016)","(102, 2017)","(8, 2012)","(8, 2014)","(4, 2013)","(102, 2017)"
9,0.08400000000000002,"(102, 2016)","(19, 2015)","(102, 2017)","(102, 2014)","(8, 2013)","(8, 2013)","(4, 2013)","(102, 2012)"
