Design
Parameter,Units,SB0,SB1,SB2,SB3,SB4,SB5,SB6,SB7
Battery Capacity,kWh,1079.6370198992079,725.7486618097253,1074.065203515263,715.4443905770329,1069.0336862821905,1226.9051149483812,1142.8372863876532,818.1410819471255
Solar Capacity,kWp,1057.7127306517991,1136.9351932189818,1103.7161218217382,1168.5279187817257,1014.8529285653033,1091.8127294348794,1026.0863046228976,1095.16719229758
Grid Con. Capacity,kW,764.2617746867389
Objective
Objective Components,Value ($)
Total,31839461.43675588
Elec. Price,10105005.76674382
Carbon Cost,3719812.613039788
Grid Ex. Cost,8.180270090936878e-09
Grid Cap. Cost,1468019.4922107775
Battery Cost,7851812.44536658
Solar Cost,8694811.119394904
Reduced Scenarios
Scenario no.,Prob,SB0,SB1,SB2,SB3,SB4,SB5,SB6,SB7
0,0.138,"(19, 2014)","(8, 2014)","(19, 2016)","(8, 2016)","(19, 2016)","(102, 2014)","(102, 2012)","(4, 2013)"
1,0.08700000000000002,"(19, 2013)","(8, 2014)","(19, 2017)","(8, 2013)","(19, 2014)","(102, 2015)","(102, 2015)","(4, 2014)"
2,0.08700000000000002,"(19, 2016)","(8, 2013)","(19, 2013)","(8, 2017)","(19, 2015)","(102, 2014)","(102, 2015)","(4, 2012)"
3,0.10700000000000004,"(19, 2015)","(8, 2017)","(19, 2013)","(8, 2015)","(19, 2012)","(102, 2016)","(102, 2012)","(4, 2015)"
4,0.129,"(19, 2015)","(8, 2016)","(19, 2015)","(8, 2012)","(19, 2015)","(102, 2017)","(102, 2012)","(4, 2012)"
5,0.12800000000000006,"(19, 2017)","(8, 2017)","(19, 2012)","(8, 2013)","(19, 2014)","(102, 2016)","(102, 2014)","(4, 2014)"
6,0.07600000000000001,"(19, 2015)","(8, 2013)","(19, 2016)","(8, 2017)","(19, 2015)","(102, 2013)","(102, 2017)","(4, 2015)"
7,0.056,"(19, 2017)","(8, 2012)","(19, 2012)","(8, 2015)","(19, 2012)","(102, 2015)","(102, 2012)","(4, 2012)"
8,0.12300000000000005,"(19, 2012)","(8, 2014)","(19, 2015)","(8, 2013)","(19, 2012)","(102, 2016)","(102, 2014)","(4, 2013)"
9,0.069,"(19, 2015)","(8, 2016)","(19, 2012)","(8, 2015)","(19, 2015)","(102, 2017)","(102, 2014)","(4, 2017)"
