Design
Parameter,Units,SB0,SB1,SB2,SB3,SB4,SB5,SB6,SB7
Battery Capacity,kWh,1123.5674396047766,782.3636206599676,1182.3642938152282,1178.3485811447786,806.1812157672507,889.4904020056011,868.75,1162.8842290443908
Solar Capacity,kWp,1033.6384672973527,1078.6069651741284,1033.2807940252856,1028.1290359613124,1093.918342474101,1218.9999284641249,1180.6428010770965,1034.5753303754423
Grid Con. Capacity,kW,940.6999999999999
Objective
Objective Components,Value ($)
Total,35004422.98526693
Elec. Price,11825186.3185359
Carbon Cost,4676567.303173523
Grid Ex. Cost,5.393824646186357e-09
Grid Cap. Cost,1806927.9166666663
Battery Cost,7993949.782041993
Solar Cost,8701791.664848842
Reduced Scenarios
Scenario no.,Prob,SB0,SB1,SB2,SB3,SB4,SB5,SB6,SB7
0,0.08600000000000002,"(58, 2015)","(104, 2014)","(102, 2013)","(40, 2017)","(4, 2015)","(0, 2015)","(0, 2013)","(40, 2013)"
1,0.10600000000000004,"(58, 2015)","(104, 2012)","(102, 2012)","(40, 2014)","(4, 2015)","(0, 2016)","(0, 2015)","(40, 2012)"
2,0.14200000000000002,"(58, 2017)","(104, 2012)","(102, 2015)","(40, 2016)","(4, 2013)","(0, 2012)","(0, 2015)","(40, 2015)"
3,0.16900000000000004,"(58, 2014)","(104, 2017)","(102, 2014)","(40, 2014)","(4, 2017)","(0, 2015)","(0, 2017)","(40, 2014)"
4,0.068,"(58, 2012)","(104, 2017)","(102, 2014)","(40, 2012)","(4, 2014)","(0, 2017)","(0, 2017)","(40, 2016)"
5,0.137,"(58, 2017)","(104, 2016)","(102, 2017)","(40, 2016)","(4, 2014)","(0, 2016)","(0, 2012)","(40, 2014)"
6,0.07800000000000001,"(58, 2013)","(104, 2012)","(102, 2014)","(40, 2014)","(4, 2016)","(0, 2014)","(0, 2012)","(40, 2012)"
7,0.08800000000000002,"(58, 2015)","(104, 2012)","(102, 2014)","(40, 2012)","(4, 2015)","(0, 2015)","(0, 2014)","(40, 2013)"
8,0.07900000000000001,"(58, 2015)","(104, 2012)","(102, 2012)","(40, 2017)","(4, 2013)","(0, 2013)","(0, 2015)","(40, 2017)"
9,0.04700000000000001,"(58, 2014)","(104, 2016)","(102, 2015)","(40, 2014)","(4, 2015)","(0, 2017)","(0, 2014)","(40, 2015)"
