Design
Parameter,Units,SB0,SB1,SB2,SB3,SB4,SB5,SB6,SB7
Battery Capacity,kWh,1113.6401940834871,805.9459594394767,1140.3062260737922,1182.2626606369256,773.3756566776849,712.8484706576398,807.3147675564145,1120.229120557777
Solar Capacity,kWp,1086.5671641791043,1142.9137395850353,1053.3901676612672,1048.4678831788992,1045.9289029020583,1100.1791535205596,1075.9577438320491,1073.2142857142858
Grid Con. Capacity,kW,798.3974729914581
Objective
Objective Components,Value ($)
Total,32351954.654095836
Elec. Price,10587822.69536535
Carbon Cost,3948001.383102932
Grid Ex. Cost,6.054186011776134e-09
Grid Cap. Cost,1533588.4793710923
Battery Cost,7655923.055683197
Solar Cost,8626619.04057326
Reduced Scenarios
Scenario no.,Prob,SB0,SB1,SB2,SB3,SB4,SB5,SB6,SB7
0,0.09100000000000003,"(25, 2016)","(4, 2017)","(25, 2016)","(40, 2015)","(104, 2014)","(8, 2015)","(4, 2013)","(58, 2013)"
1,0.12300000000000005,"(25, 2013)","(4, 2017)","(25, 2012)","(40, 2014)","(104, 2014)","(8, 2014)","(4, 2012)","(58, 2016)"
2,0.12100000000000005,"(25, 2017)","(4, 2017)","(25, 2012)","(40, 2015)","(104, 2014)","(8, 2014)","(4, 2014)","(58, 2016)"
3,0.12600000000000006,"(25, 2012)","(4, 2012)","(25, 2017)","(40, 2017)","(104, 2012)","(8, 2016)","(4, 2014)","(58, 2016)"
4,0.07,"(25, 2017)","(4, 2016)","(25, 2017)","(40, 2014)","(104, 2015)","(8, 2017)","(4, 2016)","(58, 2012)"
5,0.11700000000000005,"(25, 2016)","(4, 2012)","(25, 2014)","(40, 2015)","(104, 2013)","(8, 2013)","(4, 2014)","(58, 2017)"
6,0.11300000000000004,"(25, 2012)","(4, 2015)","(25, 2016)","(40, 2016)","(104, 2015)","(8, 2014)","(4, 2014)","(58, 2013)"
7,0.07800000000000001,"(25, 2013)","(4, 2015)","(25, 2016)","(40, 2015)","(104, 2016)","(8, 2013)","(4, 2012)","(58, 2013)"
8,0.09300000000000003,"(25, 2013)","(4, 2012)","(25, 2012)","(40, 2014)","(104, 2017)","(8, 2016)","(4, 2017)","(58, 2014)"
9,0.068,"(25, 2014)","(4, 2017)","(25, 2016)","(40, 2012)","(104, 2014)","(8, 2016)","(4, 2014)","(58, 2016)"
