Design
Parameter,Units,SB0,SB1,SB2,SB3,SB4,SB5,SB6,SB7
Battery Capacity,kWh,1123.2187769091545,759.6122218224353,714.3439376542129,808.7007063883742,698.4246993753925,803.0473082557568,875.4132390465118,771.2437612590247
Solar Capacity,kWp,1008.4936289055681,1131.6109901068044,1168.5279187817257,1104.0007656967841,1196.3047536200368,1089.543457595766,1234.7043813952164,1064.0944881889764
Grid Con. Capacity,kW,801.7346478843116
Objective
Objective Components,Value ($)
Total,32300960.096366167
Elec. Price,11080184.49200485
Carbon Cost,4129491.9332151185
Grid Ex. Cost,8.90963747224305e-09
Grid Cap. Cost,1539998.6361444485
Battery Cost,6554004.650710862
Solar Cost,8997280.384290878
Reduced Scenarios
Scenario no.,Prob,SB0,SB1,SB2,SB3,SB4,SB5,SB6,SB7
0,0.10800000000000004,"(58, 2014)","(104, 2015)","(8, 2017)","(4, 2012)","(8, 2015)","(4, 2016)","(0, 2012)","(4, 2016)"
1,0.11200000000000004,"(58, 2014)","(104, 2016)","(8, 2012)","(4, 2012)","(8, 2017)","(4, 2014)","(0, 2013)","(4, 2014)"
2,0.09900000000000003,"(58, 2017)","(104, 2015)","(8, 2014)","(4, 2014)","(8, 2016)","(4, 2013)","(0, 2017)","(4, 2014)"
3,0.11700000000000005,"(58, 2017)","(104, 2015)","(8, 2016)","(4, 2017)","(8, 2012)","(4, 2016)","(0, 2014)","(4, 2017)"
4,0.14200000000000002,"(58, 2016)","(104, 2017)","(8, 2016)","(4, 2014)","(8, 2012)","(4, 2014)","(0, 2013)","(4, 2016)"
5,0.11600000000000005,"(58, 2014)","(104, 2017)","(8, 2016)","(4, 2013)","(8, 2015)","(4, 2015)","(0, 2015)","(4, 2016)"
6,0.064,"(58, 2016)","(104, 2016)","(8, 2016)","(4, 2015)","(8, 2015)","(4, 2014)","(0, 2017)","(4, 2013)"
7,0.129,"(58, 2015)","(104, 2017)","(8, 2017)","(4, 2017)","(8, 2013)","(4, 2012)","(0, 2014)","(4, 2016)"
8,0.05500000000000001,"(58, 2014)","(104, 2014)","(8, 2016)","(4, 2017)","(8, 2013)","(4, 2013)","(0, 2012)","(4, 2016)"
9,0.058,"(58, 2015)","(104, 2015)","(8, 2017)","(4, 2012)","(8, 2015)","(4, 2017)","(0, 2014)","(4, 2014)"
