Design
Parameter,Units,SB0
Battery Capacity,kWh,1598.8010997470958
Solar Capacity,kWp,805.8167758987685
Grid Con. Capacity,kW,302.5841319715595
Objective
Objective Components,Value ($)
Total,5209215.650259191
Elec. Price,1291816.511766834
Carbon Cost,920585.7929470896
Grid Ex. Cost,7773.670058089541
Grid Cap. Cost,581213.6868287039
Battery Cost,1199100.824810322
Solar Cost,1208725.1638481526
Reduced Scenarios
Scenario no.,Prob,SB0
0,0.14100000000000001,"(102, 2014, 131.6, 265.7)"
1,0.10900000000000004,"(102, 2015, 129.5, 283.0)"
2,0.12000000000000005,"(102, 2016, 135.8, 251.6)"
3,0.14300000000000002,"(102, 2014, 120.9, 256.2)"
4,0.09000000000000002,"(102, 2013, 143.5, 264.2)"
5,0.09000000000000002,"(102, 2015, 118.2, 277.8)"
6,0.08300000000000002,"(102, 2015, 139.2, 292.2)"
7,0.09300000000000003,"(102, 2016, 129.4, 282.0)"
8,0.08300000000000002,"(102, 2014, 129.4, 235.6)"
9,0.048,"(102, 2014, 153.7, 263.1)"
