Design
Parameter,Units,SB0
Battery Capacity,kWh,983.7061551665637
Solar Capacity,kWp,734.2082366763424
Grid Con. Capacity,kW,405.3439026378507
Objective
Objective Components,Value ($)
Total,6066390.765841257
Elec. Price,2057749.9705774994
Carbon Cost,1373578.8694751484
Grid Ex. Cost,17371.87474896846
Grid Cap. Cost,778598.0796502049
Battery Cost,737779.6163749228
Solar Cost,1101312.3550145135
Reduced Scenarios
Scenario no.,Prob,SB0
0,0.10800000000000004,"(0, 2013, 116.7, 382.9)"
1,0.11600000000000005,"(0, 2017, 121.9, 391.1)"
2,0.136,"(0, 2014, 114.4, 360.2)"
3,0.08300000000000002,"(0, 2014, 107.8, 393.2)"
4,0.14200000000000002,"(0, 2017, 120.2, 369.4)"
5,0.11200000000000004,"(0, 2017, 108.4, 390.6)"
6,0.09800000000000003,"(0, 2014, 123.6, 393.1)"
7,0.048,"(0, 2014, 115.2, 342.7)"
8,0.09600000000000003,"(0, 2014, 108.0, 376.6)"
9,0.061000000000000006,"(0, 2016, 134.4, 390.6)"
