Design
Parameter,Units,SB0
Battery Capacity,kWh,1152.0097815448855
Solar Capacity,kWp,582.688374867247
Grid Con. Capacity,kW,222.76468758652825
Objective
Objective Components,Value ($)
Total,3733494.467223041
Elec. Price,907729.2045419902
Carbon Cost,656052.7319180032
Grid Ex. Cost,3778.7948977229303
Grid Cap. Cost,427893.83740578964
Battery Cost,864007.3361586642
Solar Cost,874032.5623008705
Reduced Scenarios
Scenario no.,Prob,SB0
0,0.07900000000000001,"(102, 2014, 95.3, 247.4)"
1,0.09500000000000003,"(102, 2013, 90.0, 259.4)"
2,0.14800000000000002,"(102, 2014, 95.9, 228.0)"
3,0.10700000000000004,"(102, 2013, 105.9, 254.9)"
4,0.11200000000000004,"(102, 2014, 84.5, 239.9)"
5,0.10300000000000004,"(102, 2016, 98.9, 245.2)"
6,0.066,"(102, 2013, 95.0, 282.4)"
7,0.133,"(102, 2015, 89.6, 242.4)"
8,0.09500000000000003,"(102, 2017, 92.2, 266.1)"
9,0.062000000000000006,"(102, 2014, 113.6, 233.0)"
