Design
Parameter,Units,SB0
Battery Capacity,kWh,788.1830585776931
Solar Capacity,kWp,562.7844411673943
Grid Con. Capacity,kW,318.47535056283
Objective
Objective Components,Value ($)
Total,4659481.242753836
Elec. Price,1563621.6733269896
Carbon Cost,1041187.383454048
Grid Ex. Cost,7620.1610823342335
Grid Cap. Cost,611738.0692061026
Battery Cost,591137.2939332699
Solar Cost,844176.6617510915
Reduced Scenarios
Scenario no.,Prob,SB0
0,0.10600000000000004,"(40, 2012, 88.4, 346.1)"
1,0.136,"(40, 2014, 86.3, 363.1)"
2,0.11900000000000005,"(40, 2012, 90.3, 320.8)"
3,0.132,"(40, 2014, 83.9, 332.1)"
4,0.13,"(40, 2015, 100.3, 342.0)"
5,0.08700000000000002,"(40, 2016, 88.6, 345.3)"
6,0.08900000000000002,"(40, 2017, 86.6, 377.9)"
7,0.07300000000000001,"(40, 2017, 84.6, 306.8)"
8,0.067,"(40, 2014, 83.3, 380.6)"
9,0.061000000000000006,"(40, 2017, 77.0, 334.3)"
