Design
Parameter,Units,SB0
Battery Capacity,kWh,581.7633054622511
Solar Capacity,kWp,424.79091916851735
Grid Con. Capacity,kW,254.7377405249746
Objective
Objective Components,Value ($)
Total,3154725.358052835
Elec. Price,948786.3335439231
Carbon Cost,623005.0079415144
Grid Ex. Cost,20116.415459544503
Grid Cap. Cost,489308.7432583887
Battery Cost,436322.47909668833
Solar Cost,637186.3787527761
Reduced Scenarios
Scenario no.,Prob,SB0
0,0.133,"(8, 2015, 56.0, 374.6)"
1,0.08200000000000002,"(8, 2015, 55.0, 353.8)"
2,0.14200000000000002,"(8, 2015, 60.2, 391.3)"
3,0.12800000000000006,"(8, 2015, 50.7, 389.5)"
4,0.12700000000000006,"(8, 2015, 63.5, 372.2)"
5,0.065,"(8, 2015, 52.1, 339.6)"
6,0.12700000000000006,"(8, 2015, 58.6, 360.7)"
7,0.08700000000000002,"(8, 2016, 62.6, 394.0)"
8,0.07100000000000001,"(8, 2015, 49.3, 369.9)"
9,0.038000000000000006,"(8, 2015, 64.6, 339.9)"
