Design
Parameter,Units,SB0
Battery Capacity,kWh,703.208264650772
Solar Capacity,kWp,521.7208276580252
Grid Con. Capacity,kW,286.5982524057198
Objective
Objective Components,Value ($)
Total,4004030.1799604483
Elec. Price,1284062.465586012
Carbon Cost,854818.9942485387
Grid Ex. Cost,4653.80365479432
Grid Cap. Cost,550507.4764959867
Battery Cost,527406.198488079
Solar Cost,782581.2414870379
Reduced Scenarios
Scenario no.,Prob,SB0
0,0.139,"(25, 2012, 76.8, 362.6)"
1,0.12400000000000005,"(25, 2012, 76.4, 333.8)"
2,0.12200000000000005,"(25, 2012, 79.5, 385.4)"
3,0.134,"(25, 2012, 84.3, 348.9)"
4,0.11400000000000005,"(25, 2012, 68.8, 350.6)"
5,0.10200000000000004,"(25, 2012, 87.9, 371.1)"
6,0.09800000000000003,"(25, 2012, 69.5, 377.2)"
7,0.065,"(25, 2016, 79.3, 321.1)"
8,0.051000000000000004,"(25, 2013, 76.7, 383.0)"
9,0.051000000000000004,"(25, 2013, 76.8, 363.8)"
