Design
Parameter,Units,SB0
Battery Capacity,kWh,920.6961335165955
Solar Capacity,kWp,558.0833559981534
Grid Con. Capacity,kW,286.4467855085569
Objective
Objective Components,Value ($)
Total,3995771.8440747513
Elec. Price,1130094.4690195527
Carbon Cost,782724.8199079308
Grid Ex. Cost,5088.887181571655
Grid Cap. Cost,550216.5338310197
Battery Cost,690522.1001374467
Solar Cost,837125.03399723
Reduced Scenarios
Scenario no.,Prob,SB0
0,0.11500000000000005,"(104, 2012, 93.7, 351.5)"
1,0.14900000000000002,"(104, 2012, 91.7, 320.3)"
2,0.09900000000000003,"(104, 2016, 92.4, 375.3)"
3,0.07700000000000001,"(104, 2012, 107.6, 344.5)"
4,0.12600000000000006,"(104, 2012, 86.1, 345.6)"
5,0.10000000000000003,"(104, 2016, 100.6, 361.4)"
6,0.07800000000000001,"(104, 2015, 89.8, 381.3)"
7,0.09600000000000003,"(104, 2012, 101.8, 324.4)"
8,0.048,"(104, 2014, 98.2, 387.5)"
9,0.11200000000000004,"(104, 2014, 91.2, 346.8)"
