Design
Parameter,Units,SB0
Battery Capacity,kWh,787.9036554909552
Solar Capacity,kWp,551.4729193222828
Grid Con. Capacity,kW,286.53130885364277
Objective
Objective Components,Value ($)
Total,4335398.297894871
Elec. Price,1423632.7774719996
Carbon Cost,937064.6405298952
Grid Ex. Cost,6184.870201630191
Grid Cap. Cost,550378.8890897054
Battery Cost,590927.7416182164
Solar Cost,827209.3789834242
Reduced Scenarios
Scenario no.,Prob,SB0
0,0.12600000000000006,"(25, 2012, 86.4, 367.2)"
1,0.10600000000000004,"(25, 2012, 86.5, 388.3)"
2,0.134,"(25, 2012, 87.1, 343.7)"
3,0.14200000000000002,"(25, 2012, 77.7, 358.0)"
4,0.12600000000000006,"(25, 2012, 96.0, 369.6)"
5,0.10200000000000004,"(25, 2012, 78.7, 377.3)"
6,0.066,"(25, 2012, 89.9, 329.4)"
7,0.07300000000000001,"(25, 2017, 97.7, 386.4)"
8,0.061000000000000006,"(25, 2017, 81.1, 395.9)"
9,0.064,"(25, 2013, 85.0, 362.5)"
