Design
Parameter,Units,SB0
Battery Capacity,kWh,857.4501991554487
Solar Capacity,kWp,490.57826759268994
Grid Con. Capacity,kW,215.53676391762767
Objective
Objective Components,Value ($)
Total,3731331.291694694
Elec. Price,1162594.5983973492
Carbon Cost,768179.5728710215
Grid Ex. Cost,7591.868978925451
Grid Cap. Cost,414010.20069177647
Battery Cost,643087.6493665865
Solar Cost,735867.4013890349
Reduced Scenarios
Scenario no.,Prob,SB0
0,0.14,"(19, 2015, 84.7, 267.2)"
1,0.09900000000000003,"(19, 2017, 84.4, 258.6)"
2,0.133,"(19, 2013, 85.3, 282.0)"
3,0.11300000000000004,"(19, 2015, 99.6, 262.5)"
4,0.10100000000000003,"(19, 2017, 83.0, 287.8)"
5,0.12400000000000005,"(19, 2013, 76.9, 258.3)"
6,0.07600000000000001,"(19, 2012, 79.9, 240.5)"
7,0.067,"(19, 2013, 81.5, 299.4)"
8,0.07700000000000001,"(19, 2017, 75.6, 260.5)"
9,0.07,"(19, 2017, 90.4, 242.7)"
