Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature [C],Average Unmet Cooling Setpoint Difference [C],Indoor Relative Humidity [%],Equipment Electric Power [kWh],DHW Heating [kWh],Cooling Load [kWh],Heating Load [kWh],Solar Generation [W/kW]
12,24,7,0,,,,8.9,0,0,0.0,0.0
1,1,1,0,,,,17.5,0,0,0.2,0.0
1,2,1,0,,,,17.2,0,0,0.0,0.0
1,3,1,0,,,,17.4,0,0,0.1,0.0
1,4,1,0,,,,17.0,0,0,0.1,0.0
1,5,1,0,,,,17.5,0,0,0.0,0.0
1,6,1,0,,,,18.1,0,0,0.2,0.0
1,7,1,0,,,,20.0,0,0,0.4,0.0
1,8,1,0,,,,19.9,0,0,0.0,2.0
1,9,1,0,,,,16.4,0,0,0.1,46.0
1,10,1,0,,,,16.9,0,0,0.1,138.0
1,11,1,0,,,,16.9,0,0,0.0,133.0
1,12,1,0,,,,16.9,0,0,0.2,83.0
1,13,1,0,,,,17.5,0,0,0.0,47.0
1,14,1,0,,,,16.4,0,0,0.2,17.0
1,15,1,0,,,,16.6,0,0,0.3,0.0
1,16,1,0,,,,19.3,0,0,0.0,0.0
1,17,1,0,,,,20.0,0,0,0.1,0.0
1,18,1,0,,,,21.4,0,0,0.2,0.0
1,19,1,0,,,,22.3,0,0,0.0,0.0
1,20,1,0,,,,22.3,0,0,0.1,0.0
1,21,1,0,,,,21.8,0,0,0.4,0.0
1,22,1,0,,,,22.4,0,0,0.0,0.0
1,23,1,0,,,,20.6,0,0,0.1,0.0
1,24,1,0,,,,19.7,0,0,0.1,0.0
1,1,2,0,,,,19.7,0,0,1.1,0.0
1,2,2,0,,,,18.9,0,0,0.4,0.0
1,3,2,0,,,,20.4,0,0,0.1,0.0
1,4,2,0,,,,19.9,0,0,0.1,0.0
1,5,2,0,,,,22.6,0,0,0.0,0.0
1,6,2,0,,,,31.2,0,0,22.5,0.0
1,7,2,0,,,,40.1,0,0,17.7,0.0
1,8,2,0,,,,45.8,0,0,16.1,5.0
1,9,2,0,,,,39.1,0,0,14.2,76.0
1,10,2,0,,,,40.6,0,0,13.8,222.0
1,11,2,0,,,,39.0,0,0,12.9,332.0
1,12,2,0,,,,38.2,0,0,12.4,369.0
1,13,2,0,,,,38.3,0,0,10.3,276.0
1,14,2,0,,,,38.0,0,0,8.9,135.0
1,15,2,0,,,,38.4,0,0,9.8,17.0
1,16,2,0,,,,41.4,0,0,11.0,0.0
1,17,2,0,,,,34.3,0,0,12.3,0.0
1,18,2,0,,,,22.7,0,0,2.1,0.0
1,19,2,0,,,,22.6,0,0,0.0,0.0
1,20,2,0,,,,23.6,0,0,0.0,0.0
1,21,2,0,,,,22.2,0,0,0.0,0.0
1,22,2,0,,,,23.3,0,0,0.3,0.0
1,23,2,0,,,,19.8,0,0,0.1,0.0
1,24,2,0,,,,19.0,0,0,0.0,0.0
1,1,3,0,,,,18.4,0,0,0.0,0.0
1,2,3,0,,,,17.7,0,0,0.0,0.0
1,3,3,0,,,,18.1,0,0,0.3,0.0
1,4,3,0,,,,17.6,0,0,0.0,0.0
1,5,3,0,,,,19.3,0,0,0.1,0.0
1,6,3,0,,,,32.9,0,0,19.7,0.0
1,7,3,0,,,,54.6,0,0,15.9,0.0
1,8,3,0,,,,63.7,0,0,13.4,0.0
1,9,3,0,,,,64.1,0,0,12.6,14.0
1,10,3,0,,,,68.2,0,0,11.7,26.0
1,11,3,0,,,,76.6,0,0,11.5,33.0
1,12,3,0,,,,72.7,0,0,12.1,80.0
1,13,3,0,,,,71.2,0,0,12.4,201.0
1,14,3,0,,,,68.9,0,0,11.1,148.0
1,15,3,0,,,,65.4,0,0,9.2,15.0
1,16,3,0,,,,69.6,0,0,10.7,0.0
1,17,3,0,,,,58.2,0,0,11.4,0.0
1,18,3,0,,,,33.6,0,0,2.2,0.0
1,19,3,0,,,,35.0,0,0,0.1,0.0
1,20,3,0,,,,34.5,0,0,0.3,0.0
1,21,3,0,,,,27.1,0,0,0.0,0.0
1,22,3,0,,,,24.8,0,0,0.1,0.0
1,23,3,0,,,,20.9,0,0,0.3,0.0
1,24,3,0,,,,21.3,0,0,0.0,0.0
1,1,4,0,,,,21.5,0,0,0.1,0.0
1,2,4,0,,,,22.3,0,0,0.0,0.0
1,3,4,0,,,,19.9,0,0,0.4,0.0
1,4,4,0,,,,19.8,0,0,0.0,0.0
1,5,4,0,,,,20.8,0,0,0.0,0.0
1,6,4,0,,,,35.8,0,0,13.7,0.0
1,7,4,0,,,,48.0,0,0,19.0,0.0
1,8,4,0,,,,59.3,0,0,15.3,16.0
1,9,4,0,,,,65.4,0,0,14.9,83.0
1,10,4,0,,,,69.2,0,0,14.7,101.0
1,11,4,0,,,,79.5,0,0,13.2,103.0
1,12,4,0,,,,75.0,0,0,13.1,69.0
1,13,4,0,,,,73.8,0,0,12.8,42.0
1,14,4,0,,,,73.5,0,0,11.9,16.0
1,15,4,0,,,,70.5,0,0,11.7,0.0
1,16,4,0,,,,74.9,0,0,11.7,0.0
1,17,4,0,,,,62.6,0,0,11.7,0.0
1,18,4,0,,,,34.5,0,0,2.2,0.0
1,19,4,0,,,,33.0,0,0,0.0,0.0
1,20,4,0,,,,31.4,0,0,0.4,0.0
1,21,4,0,,,,26.8,0,0,0.3,0.0
1,22,4,0,,,,23.6,0,0,0.1,0.0
1,23,4,0,,,,21.5,0,0,0.0,0.0
1,24,4,0,,,,20.7,0,0,0.0,0.0
1,1,5,0,,,,19.6,0,0,0.0,0.0
1,2,5,0,,,,19.1,0,0,0.4,0.0
1,3,5,0,,,,19.8,0,0,0.1,0.0
1,4,5,0,,,,19.6,0,0,0.0,0.0
1,5,5,0,,,,19.1,0,0,0.0,0.0
1,6,5,0,,,,29.7,0,0,0.0,0.0
1,7,5,0,,,,48.4,0,0,23.7,0.0
1,8,5,0,,,,56.7,0,0,14.7,20.0
1,9,5,0,,,,64.3,0,0,13.7,104.0
1,10,5,0,,,,72.0,0,0,13.6,161.0
1,11,5,0,,,,80.1,0,0,12.4,160.0
1,12,5,0,,,,75.3,0,0,11.5,112.0
1,13,5,0,,,,74.4,0,0,10.5,86.0
1,14,5,0,,,,72.1,0,0,10.8,44.0
1,15,5,0,,,,71.7,0,0,10.4,5.0
1,16,5,0,,,,72.4,0,0,10.6,0.0
1,17,5,0,,,,55.0,0,0,10.1,0.0
1,18,5,0,,,,37.8,0,0,1.9,0.0
