Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature [C],Average Unmet Cooling Setpoint Difference [C],Indoor Relative Humidity [%],Equipment Electric Power [kWh],DHW Heating [kWh],Cooling Load [kWh],Heating Load [kWh],Solar Generation [W/kW]
12,24,7,0,,,,35.2,0,0,3.0,0.0
1,1,1,0,,,,68.4,0,0,4.0,0.0
1,2,1,0,,,,76.9,0,0,4.0,0.0
1,3,1,0,,,,76.8,0,0,5.0,0.0
1,4,1,0,,,,77.7,0,0,6.0,0.0
1,5,1,0,,,,68.8,0,0,5.0,0.0
1,6,1,0,,,,68.9,0,0,5.0,0.0
1,7,1,0,,,,76.2,0,0,4.0,0.0
1,8,1,0,,,,76.4,0,0,8.0,2.0
1,9,1,0,,,,69.8,0,0,10.0,46.0
1,10,1,0,,,,80.5,0,0,9.0,138.0
1,11,1,0,,,,80.5,0,0,7.0,133.0
1,12,1,0,,,,82.5,0,0,8.0,83.0
1,13,1,0,,,,83.3,0,0,7.0,47.0
1,14,1,0,,,,83.3,0,0,7.0,17.0
1,15,1,0,,,,83.1,0,0,7.0,0.0
1,16,1,0,,,,82.6,0,0,7.0,0.0
1,17,1,0,,,,82.2,0,0,9.0,0.0
1,18,1,0,,,,82.8,0,0,7.0,0.0
1,19,1,0,,,,82.6,0,0,7.0,0.0
1,20,1,0,,,,83.4,0,0,7.0,0.0
1,21,1,0,,,,82.1,0,0,7.0,0.0
1,22,1,0,,,,70.3,0,0,7.0,0.0
1,23,1,0,,,,77.5,0,0,8.0,0.0
1,24,1,0,,,,79.8,0,0,9.0,0.0
1,1,2,0,,,,80.0,0,0,9.0,0.0
1,2,2,0,,,,73.5,0,0,10.0,0.0
1,3,2,0,,,,69.4,0,0,10.0,0.0
1,4,2,0,,,,70.0,0,0,10.0,0.0
1,5,2,0,,,,74.9,0,0,10.0,0.0
1,6,2,0,,,,80.5,0,0,11.0,0.0
1,7,2,0,,,,97.1,0,0,10.0,0.0
1,8,2,0,,,,100.6,0,0,13.0,5.0
1,9,2,0,,,,113.5,0,0,17.0,76.0
1,10,2,0,,,,115.6,0,0,16.0,222.0
1,11,2,0,,,,110.9,0,0,13.0,332.0
1,12,2,0,,,,106.2,0,0,13.0,369.0
1,13,2,0,,,,101.9,0,0,13.0,276.0
1,14,2,0,,,,103.4,0,0,14.0,135.0
1,15,2,0,,,,110.4,0,0,14.0,17.0
1,16,2,0,,,,110.1,0,0,15.0,0.0
1,17,2,0,,,,118.8,0,0,15.0,0.0
1,18,2,0,,,,100.5,0,0,15.0,0.0
1,19,2,0,,,,82.5,0,0,10.0,0.0
1,20,2,0,,,,80.6,0,0,11.0,0.0
1,21,2,0,,,,73.1,0,0,12.0,0.0
1,22,2,0,,,,72.5,0,0,12.0,0.0
1,23,2,0,,,,80.2,0,0,10.0,0.0
1,24,2,0,,,,77.4,0,0,11.0,0.0
1,1,3,0,,,,73.3,0,0,11.0,0.0
1,2,3,0,,,,70.6,0,0,8.0,0.0
1,3,3,0,,,,80.6,0,0,9.0,0.0
1,4,3,0,,,,82.1,0,0,9.0,0.0
1,5,3,0,,,,80.7,0,0,8.0,0.0
1,6,3,0,,,,80.8,0,0,7.0,0.0
1,7,3,0,,,,92.7,0,0,6.0,0.0
1,8,3,0,,,,107.7,0,0,8.0,0.0
1,9,3,0,,,,114.9,0,0,14.0,14.0
1,10,3,0,,,,115.9,0,0,12.0,26.0
1,11,3,0,,,,122.7,0,0,11.0,33.0
1,12,3,0,,,,112.9,0,0,13.0,80.0
1,13,3,0,,,,120.4,0,0,14.0,201.0
1,14,3,0,,,,125.9,0,0,14.0,148.0
1,15,3,0,,,,114.8,0,0,14.0,15.0
1,16,3,0,,,,122.5,0,0,14.0,0.0
1,17,3,0,,,,120.9,0,0,15.0,0.0
1,18,3,0,,,,94.9,0,0,13.0,0.0
1,19,3,0,,,,84.4,0,0,10.0,0.0
1,20,3,0,,,,85.8,0,0,11.0,0.0
1,21,3,0,,,,75.7,0,0,11.0,0.0
1,22,3,0,,,,81.1,0,0,10.0,0.0
1,23,3,0,,,,82.1,0,0,11.0,0.0
1,24,3,0,,,,81.9,0,0,10.0,0.0
1,1,4,0,,,,74.2,0,0,10.0,0.0
1,2,4,0,,,,71.3,0,0,9.0,0.0
1,3,4,0,,,,76.7,0,0,10.0,0.0
1,4,4,0,,,,78.3,0,0,11.0,0.0
1,5,4,0,,,,71.6,0,0,10.0,0.0
1,6,4,0,,,,75.2,0,0,11.0,0.0
1,7,4,0,,,,94.5,0,0,11.0,0.0
1,8,4,0,,,,100.3,0,0,12.0,16.0
1,9,4,0,,,,113.3,0,0,16.0,83.0
1,10,4,0,,,,112.8,0,0,17.0,101.0
1,11,4,0,,,,105.6,0,0,15.0,103.0
1,12,4,0,,,,107.5,0,0,14.0,69.0
1,13,4,0,,,,109.1,0,0,13.0,42.0
1,14,4,0,,,,115.3,0,0,14.0,16.0
1,15,4,0,,,,111.5,0,0,13.0,0.0
1,16,4,0,,,,122.9,0,0,12.0,0.0
1,17,4,0,,,,113.7,0,0,13.0,0.0
1,18,4,0,,,,96.7,0,0,13.0,0.0
1,19,4,0,,,,87.6,0,0,9.0,0.0
1,20,4,0,,,,90.4,0,0,7.0,0.0
1,21,4,0,,,,89.6,0,0,8.0,0.0
1,22,4,0,,,,88.6,0,0,8.0,0.0
1,23,4,0,,,,87.9,0,0,9.0,0.0
1,24,4,0,,,,80.9,0,0,7.0,0.0
1,1,5,0,,,,88.6,0,0,7.0,0.0
1,2,5,0,,,,86.8,0,0,8.0,0.0
1,3,5,0,,,,85.1,0,0,6.0,0.0
1,4,5,0,,,,79.9,0,0,6.0,0.0
1,5,5,0,,,,87.0,0,0,5.0,0.0
1,6,5,0,,,,84.9,0,0,8.0,0.0
1,7,5,0,,,,86.1,0,0,6.0,0.0
1,8,5,0,,,,113.1,0,0,11.0,20.0
1,9,5,0,,,,111.0,0,0,15.0,104.0
1,10,5,0,,,,114.4,0,0,12.0,161.0
1,11,5,0,,,,118.4,0,0,14.0,160.0
1,12,5,0,,,,126.5,0,0,13.0,112.0
1,13,5,0,,,,124.5,0,0,13.0,86.0
1,14,5,0,,,,124.7,0,0,13.0,44.0
1,15,5,0,,,,143.2,0,0,12.0,5.0
1,16,5,0,,,,141.2,0,0,13.0,0.0
1,17,5,0,,,,139.7,0,0,13.0,0.0
1,18,5,0,,,,122.7,0,0,13.0,0.0
1,19,5,0,,,,110.8,0,0,9.0,0.0
1,20,5,0,,,,108.4,0,0,10.0,0.0
1,21,5,0,,,,108.8,0,0,9.0,0.0
1,22,5,0,,,,107.7,0,0,10.0,0.0
1,23,5,0,,,,105.3,0,0,10.0,0.0
1,24,5,0,,,,105.5,0,0,10.0,0.0
1,1,6,0,,,,105.3,0,0,9.0,0.0
1,2,6,0,,,,105.2,0,0,10.0,0.0
1,3,6,0,,,,105.4,0,0,11.0,0.0
1,4,6,0,,,,106.1,0,0,10.0,0.0
1,5,6,0,,,,105.2,0,0,11.0,0.0
1,6,6,0,,,,106.7,0,0,11.0,0.0
1,7,6,0,,,,107.9,0,0,12.0,0.0
1,8,6,0,,,,133.6,0,0,12.0,18.0
1,9,6,0,,,,141.2,0,0,16.0,140.0
1,10,6,0,,,,142.1,0,0,18.0,452.0
1,11,6,0,,,,146.6,0,0,13.0,538.0
1,12,6,0,,,,143.4,0,0,15.0,530.0
1,13,6,0,,,,145.8,0,0,12.0,439.0
1,14,6,0,,,,144.2,0,0,14.0,267.0
1,15,6,0,,,,145.1,0,0,13.0,55.0
1,16,6,0,,,,146.6,0,0,13.0,0.0
1,17,6,0,,,,145.7,0,0,15.0,0.0
1,18,6,0,,,,139.4,0,0,13.0,0.0
1,19,6,0,,,,111.4,0,0,9.0,0.0
1,20,6,0,,,,109.7,0,0,8.0,0.0
1,21,6,0,,,,106.6,0,0,9.0,0.0
1,22,6,0,,,,104.8,0,0,9.0,0.0
1,23,6,0,,,,104.8,0,0,8.0,0.0
1,24,6,0,,,,104.4,0,0,8.0,0.0
1,1,7,0,,,,104.1,0,0,8.0,0.0
1,2,7,0,,,,103.9,0,0,7.0,0.0
1,3,7,0,,,,104.0,0,0,7.0,0.0
1,4,7,0,,,,103.6,0,0,8.0,0.0
1,5,7,0,,,,103.9,0,0,7.0,0.0
1,6,7,0,,,,104.3,0,0,6.0,0.0
1,7,7,0,,,,104.6,0,0,7.0,0.0
1,8,7,0,,,,105.1,0,0,9.0,56.0
1,9,7,0,,,,105.1,0,0,12.0,238.0
1,10,7,0,,,,104.7,0,0,10.0,376.0
1,11,7,0,,,,105.0,0,0,12.0,448.0
1,12,7,0,,,,107.8,0,0,10.0,430.0
1,13,7,0,,,,108.7,0,0,10.0,336.0
1,14,7,0,,,,109.9,0,0,9.0,190.0
1,15,7,0,,,,107.9,0,0,9.0,34.0
1,16,7,0,,,,106.8,0,0,10.0,0.0
1,17,7,0,,,,108.9,0,0,9.0,0.0
1,18,7,0,,,,110.3,0,0,8.0,0.0
1,19,7,0,,,,107.8,0,0,8.0,0.0
1,20,7,0,,,,107.5,0,0,7.0,0.0
1,21,7,0,,,,107.2,0,0,8.0,0.0
1,22,7,0,,,,106.7,0,0,8.0,0.0
1,23,7,0,,,,106.5,0,0,8.0,0.0
1,24,7,0,,,,105.8,0,0,9.0,0.0
1,1,1,0,,,,106.3,0,0,7.0,0.0
1,2,1,0,,,,105.9,0,0,7.0,0.0
1,3,1,0,,,,106.1,0,0,7.0,0.0
1,4,1,0,,,,106.0,0,0,9.0,0.0
1,5,1,0,,,,107.0,0,0,8.0,0.0
1,6,1,0,,,,106.9,0,0,8.0,0.0
1,7,1,0,,,,106.0,0,0,7.0,0.0
1,8,1,0,,,,106.5,0,0,10.0,29.0
1,9,1,0,,,,105.9,0,0,11.0,177.0
1,10,1,0,,,,106.3,0,0,11.0,316.0
1,11,1,0,,,,106.7,0,0,11.0,345.0
1,12,1,0,,,,107.5,0,0,10.0,165.0
1,13,1,0,,,,106.9,0,0,10.0,59.0
1,14,1,0,,,,107.0,0,0,9.0,17.0
1,15,1,0,,,,108.1,0,0,10.0,1.0
1,16,1,0,,,,107.7,0,0,9.0,0.0
1,17,1,0,,,,107.4,0,0,9.0,0.0
1,18,1,0,,,,106.7,0,0,9.0,0.0
1,19,1,0,,,,108.9,0,0,7.0,0.0
1,20,1,0,,,,108.0,0,0,6.0,0.0
1,21,1,0,,,,107.9,0,0,8.0,0.0
1,22,1,0,,,,106.8,0,0,7.0,0.0
1,23,1,0,,,,106.3,0,0,8.0,0.0
1,24,1,0,,,,104.3,0,0,8.0,0.0
1,1,2,0,,,,104.7,0,0,9.0,0.0
1,2,2,0,,,,104.5,0,0,9.0,0.0
1,3,2,0,,,,104.5,0,0,9.0,0.0
1,4,2,0,,,,103.8,0,0,7.0,0.0
1,5,2,0,,,,103.9,0,0,7.0,0.0
1,6,2,0,,,,104.5,0,0,8.0,0.0
1,7,2,0,,,,105.2,0,0,8.0,0.0
1,8,2,0,,,,131.1,0,0,9.0,4.0
1,9,2,0,,,,137.7,0,0,16.0,48.0
1,10,2,0,,,,142.4,0,0,13.0,117.0
1,11,2,0,,,,145.8,0,0,11.0,69.0
1,12,2,0,,,,146.0,0,0,11.0,57.0
1,13,2,0,,,,147.3,0,0,10.0,52.0
