Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature [C],Average Unmet Cooling Setpoint Difference [C],Indoor Relative Humidity [%],Equipment Electric Power [kWh],DHW Heating [kWh],Cooling Load [kWh],Heating Load [kWh],Solar Generation [W/kW]
12,24,7,0,,,,9.0,0,0,0,-1
1,1,1,0,,,,17.5,0,0,0,-1
1,2,1,0,,,,59.4,0,0,0,-1
1,3,1,0,,,,18.1,0,0,0,-1
1,4,1,0,,,,18.4,0,0,0,-1
1,5,1,0,,,,20.9,0,0,0,-1
1,6,1,0,,,,55.8,0,0,0,-1
1,7,1,0,,,,24.6,0,0,0,-1
1,8,1,0,,,,104.7,0,0,0,-1
1,9,1,0,,,,225.8,0,0,0,-1
1,10,1,0,,,,205.3,0,0,0,-1
1,11,1,0,,,,182.6,0,0,0,-1
1,12,1,0,,,,16.8,0,0,0,-1
1,13,1,0,,,,15.9,0,0,0,-1
1,14,1,0,,,,16.2,0,0,0,-1
1,15,1,0,,,,57.8,0,0,0,-1
1,16,1,0,,,,21.5,0,0,0,-1
1,17,1,0,,,,23.4,0,0,0,-1
1,18,1,0,,,,273.0,0,0,0,-1
1,19,1,0,,,,200.5,0,0,0,-1
1,20,1,0,,,,158.9,0,0,0,-1
1,21,1,0,,,,200.5,0,0,0,-1
1,22,1,0,,,,200.5,0,0,0,-1
1,23,1,0,,,,155.8,0,0,0,-1
1,24,1,0,,,,194.6,0,0,0,-1
1,1,2,0,,,,142.6,0,0,0,-1
1,2,2,0,,,,195.8,0,0,0,-1
1,3,2,0,,,,154.5,0,0,0,-1
1,4,2,0,,,,196.4,0,0,0,-1
1,5,2,0,,,,166.5,0,0,0,-1
1,6,2,0,,,,191.7,0,0,0,-1
1,7,2,0,,,,191.7,0,0,0,-1
1,8,2,0,,,,156.1,0,0,0,-1
1,9,2,0,,,,195.2,0,0,0,-1
1,10,2,0,,,,153.6,0,0,0,-1
1,11,2,0,,,,196.8,0,0,0,-1
1,12,2,0,,,,61.3,0,0,0,-1
1,13,2,0,,,,50.5,0,0,0,-1
1,14,2,0,,,,20.0,0,0,0,-1
1,15,2,0,,,,20.0,0,0,0,-1
1,16,2,0,,,,44.2,0,0,0,-1
1,17,2,0,,,,296.9,0,0,0,-1
1,18,2,0,,,,179.7,0,0,0,-1
1,19,2,0,,,,180.3,0,0,0,-1
1,20,2,0,,,,191.7,0,0,0,-1
1,21,2,0,,,,180.0,0,0,0,-1
1,22,2,0,,,,180.0,0,0,0,-1
1,23,2,0,,,,198.0,0,0,0,-1
1,24,2,0,,,,154.5,0,0,0,-1
1,1,3,0,,,,196.8,0,0,0,-1
1,2,3,0,,,,165.6,0,0,0,-1
1,3,3,0,,,,187.3,0,0,0,-1
1,4,3,0,,,,103.2,0,0,0,-1
1,5,3,0,,,,146.0,0,0,0,-1
1,6,3,0,,,,25.0,0,0,0,-1
1,7,3,0,,,,57.4,0,0,0,-1
1,8,3,0,,,,26.2,0,0,0,-1
1,9,3,0,,,,36.5,0,0,0,-1
1,10,3,0,,,,86.8,0,0,0,-1
1,11,3,0,,,,45.2,0,0,0,-1
1,12,3,0,,,,75.8,0,0,0,-1
1,13,3,0,,,,309.8,0,0,0,-1
1,14,3,0,,,,244.3,0,0,0,-1
1,15,3,0,,,,228.6,0,0,0,-1
1,16,3,0,,,,178.1,0,0,0,-1
1,17,3,0,,,,179.8,0,0,0,-1
1,18,3,0,,,,213.9,0,0,0,-1
1,19,3,0,,,,213.0,0,0,0,-1
1,20,3,0,,,,170.8,0,0,0,-1
1,21,3,0,,,,213.3,0,0,0,-1
1,22,3,0,,,,202.6,0,0,0,-1
1,23,3,0,,,,168.3,0,0,0,-1
1,24,3,0,,,,208.6,0,0,0,-1
1,1,4,0,,,,177.4,0,0,0,-1
1,2,4,0,,,,197.3,0,0,0,-1
1,3,4,0,,,,208.3,0,0,0,-1
1,4,4,0,,,,156.0,0,0,0,-1
1,5,4,0,,,,209.2,0,0,0,-1
1,6,4,0,,,,172.3,0,0,0,-1
1,7,4,0,,,,213.9,0,0,0,-1
1,8,4,0,,,,202.3,0,0,0,-1
1,9,4,0,,,,177.9,0,0,0,-1
1,10,4,0,,,,232.3,0,0,0,-1
1,11,4,0,,,,203.4,0,0,0,-1
1,12,4,0,,,,193.0,0,0,0,-1
1,13,4,0,,,,159.9,0,0,0,-1
1,14,4,0,,,,182.0,0,0,0,-1
1,15,4,0,,,,156.4,0,0,0,-1
1,16,4,0,,,,54.9,0,0,0,-1
1,17,4,0,,,,47.1,0,0,0,-1
1,18,4,0,,,,42.1,0,0,0,-1
1,19,4,0,,,,228.7,0,0,0,-1
1,20,4,0,,,,228.4,0,0,0,-1
1,21,4,0,,,,218.0,0,0,0,-1
1,22,4,0,,,,176.4,0,0,0,-1
1,23,4,0,,,,63.6,0,0,0,-1
1,24,4,0,,,,23.4,0,0,0,-1
1,1,5,0,,,,66.6,0,0,0,-1
1,2,5,0,,,,24.6,0,0,0,-1
1,3,5,0,,,,24.0,0,0,0,-1
1,4,5,0,,,,56.8,0,0,0,-1
1,5,5,0,,,,25.3,0,0,0,-1
1,6,5,0,,,,30.6,0,0,0,-1
1,7,5,0,,,,331.5,0,0,0,-1
1,8,5,0,,,,204.2,0,0,0,-1
1,9,5,0,,,,177.3,0,0,0,-1
1,10,5,0,,,,257.9,0,0,0,-1
1,11,5,0,,,,258.5,0,0,0,-1
1,12,5,0,,,,184.1,0,0,0,-1
1,13,5,0,,,,237.6,0,0,0,-1
1,14,5,0,,,,133.0,0,0,0,-1
1,15,5,0,,,,60.8,0,0,0,-1
1,16,5,0,,,,60.2,0,0,0,-1
1,17,5,0,,,,193.3,0,0,0,-1
1,18,5,0,,,,205.2,0,0,0,-1
1,19,5,0,,,,185.3,0,0,0,-1
1,20,5,0,,,,184.4,0,0,0,-1
1,21,5,0,,,,197.3,0,0,0,-1
1,22,5,0,,,,165.8,0,0,0,-1
1,23,5,0,,,,196.0,0,0,0,-1
1,24,5,0,,,,207.1,0,0,0,-1
1,1,6,0,,,,151.6,0,0,0,-1
1,2,6,0,,,,201.1,0,0,0,-1
1,3,6,0,,,,159.8,0,0,0,-1
1,4,6,0,,,,190.4,0,0,0,-1
1,5,6,0,,,,171.2,0,0,0,-1
1,6,6,0,,,,197.0,0,0,0,-1
1,7,6,0,,,,196.7,0,0,0,-1
1,8,6,0,,,,163.9,0,0,0,-1
1,9,6,0,,,,209.8,0,0,0,-1
1,10,6,0,,,,207.3,0,0,0,-1
1,11,6,0,,,,240.6,0,0,0,-1
1,12,6,0,,,,202.2,0,0,0,-1
1,13,6,0,,,,78.3,0,0,0,-1
1,14,6,0,,,,78.0,0,0,0,-1
1,15,6,0,,,,80.2,0,0,0,-1
1,16,6,0,,,,81.7,0,0,0,-1
1,17,6,0,,,,44.0,0,0,0,-1
1,18,6,0,,,,36.8,0,0,0,-1
1,19,6,0,,,,223.7,0,0,0,-1
1,20,6,0,,,,223.7,0,0,0,-1
1,21,6,0,,,,172.3,0,0,0,-1
1,22,6,0,,,,213.0,0,0,0,-1
1,23,6,0,,,,205.5,0,0,0,-1
1,24,6,0,,,,148.2,0,0,0,-1
1,1,7,0,,,,65.0,0,0,0,-1
1,2,7,0,,,,23.4,0,0,0,-1
1,3,7,0,,,,24.6,0,0,0,-1
1,4,7,0,,,,24.3,0,0,0,-1
1,5,7,0,,,,57.1,0,0,0,-1
1,6,7,0,,,,29.6,0,0,0,-1
1,7,7,0,,,,30.6,0,0,0,-1
1,8,7,0,,,,318.0,0,0,0,-1
1,9,7,0,,,,168.7,0,0,0,-1
1,10,7,0,,,,190.1,0,0,0,-1
1,11,7,0,,,,200.2,0,0,0,-1
1,12,7,0,,,,94.0,0,0,0,-1
1,13,7,0,,,,62.5,0,0,0,-1
1,14,7,0,,,,51.5,0,0,0,-1
1,15,7,0,,,,20.6,0,0,0,-1
1,16,7,0,,,,23.7,0,0,0,-1
1,17,7,0,,,,113.5,0,0,0,-1
1,18,7,0,,,,238.6,0,0,0,-1
1,19,7,0,,,,205.8,0,0,0,-1
1,20,7,0,,,,195.7,0,0,0,-1
1,21,7,0,,,,164.5,0,0,0,-1
1,22,7,0,,,,195.7,0,0,0,-1
1,23,7,0,,,,108.8,0,0,0,-1
1,24,7,0,,,,148.2,0,0,0,-1
1,1,1,0,,,,96.5,0,0,0,-1
1,2,1,0,,,,148.8,0,0,0,-1
1,3,1,0,,,,159.8,0,0,0,-1
1,4,1,0,,,,139.0,0,0,0,-1
1,5,1,0,,,,109.4,0,0,0,-1
1,6,1,0,,,,144.7,0,0,0,-1
1,7,1,0,,,,113.8,0,0,0,-1
1,8,1,0,,,,141.5,0,0,0,-1
1,9,1,0,,,,107.2,0,0,0,-1
1,10,1,0,,,,148.8,0,0,0,-1
1,11,1,0,,,,22.5,0,0,0,-1
1,12,1,0,,,,53.0,0,0,0,-1
1,13,1,0,,,,21.8,0,0,0,-1
1,14,1,0,,,,23.1,0,0,0,-1
1,15,1,0,,,,22.2,0,0,0,-1
1,16,1,0,,,,55.8,0,0,0,-1
1,17,1,0,,,,29.3,0,0,0,-1
1,18,1,0,,,,28.7,0,0,0,-1
1,19,1,0,,,,102.1,0,0,0,-1
1,20,1,0,,,,247.7,0,0,0,-1
1,21,1,0,,,,207.4,0,0,0,-1
1,22,1,0,,,,186.6,0,0,0,-1
1,23,1,0,,,,172.7,0,0,0,-1
1,24,1,0,,,,201.4,0,0,0,-1
1,1,2,0,,,,149.1,0,0,0,-1
1,2,2,0,,,,191.7,0,0,0,-1
