Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature [C],Average Unmet Cooling Setpoint Difference [C],Indoor Relative Humidity [%],Equipment Electric Power [kWh],DHW Heating [kWh],Cooling Load [kWh],Heating Load [kWh],Solar Generation [W/kW]
12,24,7,0,,,,22.4,0,0,0,-1
1,1,1,0,,,,35.8,0,0,0,-1
1,2,1,0,,,,35.8,0,0,0,-1
1,3,1,0,,,,36.3,0,0,0,-1
1,4,1,0,,,,37.0,0,0,0,-1
1,5,1,0,,,,149.1,0,0,0,-1
1,6,1,0,,,,86.4,0,0,0,-1
1,7,1,0,,,,91.9,0,0,0,-1
1,8,1,0,,,,105.6,0,0,0,-1
1,9,1,0,,,,100.9,0,0,0,-1
1,10,1,0,,,,95.6,0,0,0,-1
1,11,1,0,,,,110.4,0,0,0,-1
1,12,1,0,,,,397.1,0,0,0,-1
1,13,1,0,,,,291.2,0,0,0,-1
1,14,1,0,,,,296.4,0,0,0,-1
1,15,1,0,,,,272.0,0,0,0,-1
1,16,1,0,,,,253.6,0,0,0,-1
1,17,1,0,,,,209.4,0,0,0,-1
1,18,1,0,,,,97.5,0,0,0,-1
1,19,1,0,,,,63.4,0,0,0,-1
1,20,1,0,,,,59.1,0,0,0,-1
1,21,1,0,,,,54.7,0,0,0,-1
1,22,1,0,,,,60.3,0,0,0,-1
1,23,1,0,,,,59.8,0,0,0,-1
1,24,1,0,,,,55.4,0,0,0,-1
1,1,2,0,,,,41.7,0,0,0,-1
1,2,2,0,,,,41.8,0,0,0,-1
1,3,2,0,,,,42.1,0,0,0,-1
1,4,2,0,,,,41.2,0,0,0,-1
1,5,2,0,,,,460.6,0,0,0,-1
1,6,2,0,,,,363.3,0,0,0,-1
1,7,2,0,,,,320.3,0,0,0,-1
1,8,2,0,,,,324.4,0,0,0,-1
1,9,2,0,,,,324.7,0,0,0,-1
1,10,2,0,,,,329.3,0,0,0,-1
1,11,2,0,,,,319.0,0,0,0,-1
1,12,2,0,,,,298.6,0,0,0,-1
1,13,2,0,,,,303.0,0,0,0,-1
1,14,2,0,,,,287.7,0,0,0,-1
1,15,2,0,,,,287.5,0,0,0,-1
1,16,2,0,,,,299.0,0,0,0,-1
1,17,2,0,,,,295.3,0,0,0,-1
1,18,2,0,,,,310.2,0,0,0,-1
1,19,2,0,,,,291.0,0,0,0,-1
1,20,2,0,,,,261.8,0,0,0,-1
1,21,2,0,,,,290.3,0,0,0,-1
1,22,2,0,,,,173.4,0,0,0,-1
1,23,2,0,,,,41.8,0,0,0,-1
1,24,2,0,,,,41.4,0,0,0,-1
1,1,3,0,,,,41.5,0,0,0,-1
1,2,3,0,,,,61.2,0,0,0,-1
1,3,3,0,,,,177.7,0,0,0,-1
1,4,3,0,,,,124.9,0,0,0,-1
1,5,3,0,,,,427.3,0,0,0,-1
1,6,3,0,,,,341.7,0,0,0,-1
1,7,3,0,,,,311.9,0,0,0,-1
1,8,3,0,,,,307.5,0,0,0,-1
1,9,3,0,,,,308.1,0,0,0,-1
1,10,3,0,,,,324.9,0,0,0,-1
1,11,3,0,,,,302.7,0,0,0,-1
1,12,3,0,,,,291.7,0,0,0,-1
