Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature [C],Average Unmet Cooling Setpoint Difference [C],Indoor Relative Humidity [%],Equipment Electric Power [kWh],DHW Heating [kWh],Cooling Load [kWh],Heating Load [kWh],Solar Generation [W/kW]
12,24,3,0,,,,34.9,0,0,0,-1
1,1,4,0,,,,65.0,0,0,0,-1
1,2,4,0,,,,62.6,0,0,0,-1
1,3,4,0,,,,54.8,0,0,0,-1
1,4,4,0,,,,52.6,0,0,0,-1
1,5,4,0,,,,55.6,0,0,0,-1
1,6,4,0,,,,92.5,0,0,0,-1
1,7,4,0,,,,88.5,0,0,0,-1
1,8,4,0,,,,84.1,0,0,0,-1
1,9,4,0,,,,84.4,0,0,0,-1
1,10,4,0,,,,93.8,0,0,0,-1
1,11,4,0,,,,92.7,0,0,0,-1
1,12,4,0,,,,79.8,0,0,0,-1
1,13,4,0,,,,79.4,0,0,0,-1
1,14,4,0,,,,84.9,0,0,0,-1
1,15,4,0,,,,74.8,0,0,0,-1
1,16,4,0,,,,77.9,0,0,0,-1
1,17,4,0,,,,79.8,0,0,0,-1
1,18,4,0,,,,59.9,0,0,0,-1
1,19,4,0,,,,57.9,0,0,0,-1
1,20,4,0,,,,49.6,0,0,0,-1
1,21,4,0,,,,56.4,0,0,0,-1
1,22,4,0,,,,51.1,0,0,0,-1
1,23,4,0,,,,51.6,0,0,0,-1
1,24,4,0,,,,57.9,0,0,0,-1
1,1,5,0,,,,47.2,0,0,0,-1
1,2,5,0,,,,58.1,0,0,0,-1
1,3,5,0,,,,51.0,0,0,0,-1
1,4,5,0,,,,53.1,0,0,0,-1
1,5,5,0,,,,58.1,0,0,0,-1
1,6,5,0,,,,85.9,0,0,0,-1
1,7,5,0,,,,109.1,0,0,0,-1
1,8,5,0,,,,136.2,0,0,0,-1
1,9,5,0,,,,169.3,0,0,0,-1
1,10,5,0,,,,200.4,0,0,0,-1
1,11,5,0,,,,232.4,0,0,0,-1
1,12,5,0,,,,222.4,0,0,0,-1
1,13,5,0,,,,240.5,0,0,0,-1
1,14,5,0,,,,221.8,0,0,0,-1
1,15,5,0,,,,226.9,0,0,0,-1
1,16,5,0,,,,232.2,0,0,0,-1
1,17,5,0,,,,187.3,0,0,0,-1
1,18,5,0,,,,79.8,0,0,0,-1
1,19,5,0,,,,62.1,0,0,0,-1
1,20,5,0,,,,70.8,0,0,0,-1
1,21,5,0,,,,55.4,0,0,0,-1
1,22,5,0,,,,52.1,0,0,0,-1
1,23,5,0,,,,60.9,0,0,0,-1
1,24,5,0,,,,50.0,0,0,0,-1
1,1,6,0,,,,55.1,0,0,0,-1
1,2,6,0,,,,58.9,0,0,0,-1
1,3,6,0,,,,50.1,0,0,0,-1
1,4,6,0,,,,51.0,0,0,0,-1
1,5,6,0,,,,57.1,0,0,0,-1
1,6,6,0,,,,83.6,0,0,0,-1
1,7,6,0,,,,98.5,0,0,0,-1
1,8,6,0,,,,138.9,0,0,0,-1
1,9,6,0,,,,160.2,0,0,0,-1
1,10,6,0,,,,194.3,0,0,0,-1
1,11,6,0,,,,200.7,0,0,0,-1
1,12,6,0,,,,219.3,0,0,0,-1
1,13,6,0,,,,225.7,0,0,0,-1
1,14,6,0,,,,195.6,0,0,0,-1
1,15,6,0,,,,189.2,0,0,0,-1
1,16,6,0,,,,178.4,0,0,0,-1
1,17,6,0,,,,139.3,0,0,0,-1
1,18,6,0,,,,58.4,0,0,0,-1
1,19,6,0,,,,66.0,0,0,0,-1
1,20,6,0,,,,55.1,0,0,0,-1
1,21,6,0,,,,57.8,0,0,0,-1
1,22,6,0,,,,57.1,0,0,0,-1
1,23,6,0,,,,50.1,0,0,0,-1
1,24,6,0,,,,56.6,0,0,0,-1
1,1,7,0,,,,59.1,0,0,0,-1
1,2,7,0,,,,52.1,0,0,0,-1
1,3,7,0,,,,55.8,0,0,0,-1
1,4,7,0,,,,58.1,0,0,0,-1
