Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature [C],Average Unmet Cooling Setpoint Difference [C],Indoor Relative Humidity [%],Equipment Electric Power [kWh],DHW Heating [kWh],Cooling Load [kWh],Heating Load [kWh],Solar Generation [W/kW]
12,24,4,0,,,,80.5,0,0,0,-1
1,1,5,0,,,,168.3,0,0,0,-1
1,2,5,0,,,,136.1,0,0,0,-1
1,3,5,0,,,,192.4,0,0,0,-1
1,4,5,0,,,,128.8,0,0,0,-1
1,5,5,0,,,,153.2,0,0,0,-1
1,6,5,0,,,,123.7,0,0,0,-1
1,7,5,0,,,,126.0,0,0,0,-1
1,8,5,0,,,,124.8,0,0,0,-1
1,9,5,0,,,,172.0,0,0,0,-1
1,10,5,0,,,,115.8,0,0,0,-1
1,11,5,0,,,,132.4,0,0,0,-1
1,12,5,0,,,,115.6,0,0,0,-1
1,13,5,0,,,,131.9,0,0,0,-1
1,14,5,0,,,,152.8,0,0,0,-1
1,15,5,0,,,,123.4,0,0,0,-1
1,16,5,0,,,,97.4,0,0,0,-1
1,17,5,0,,,,114.9,0,0,0,-1
1,18,5,0,,,,114.0,0,0,0,-1
1,19,5,0,,,,137.3,0,0,0,-1
1,20,5,0,,,,113.5,0,0,0,-1
1,21,5,0,,,,96.9,0,0,0,-1
1,22,5,0,,,,88.9,0,0,0,-1
1,23,5,0,,,,103.5,0,0,0,-1
1,24,5,0,,,,118.4,0,0,0,-1
1,1,6,0,,,,54.4,0,0,0,-1
1,2,6,0,,,,94.5,0,0,0,-1
1,3,6,0,,,,95.0,0,0,0,-1
1,4,6,0,,,,94.5,0,0,0,-1
1,5,6,0,,,,95.0,0,0,0,-1
1,6,6,0,,,,122.2,0,0,0,-1
1,7,6,0,,,,157.2,0,0,0,-1
1,8,6,0,,,,141.4,0,0,0,-1
1,9,6,0,,,,156.0,0,0,0,-1
1,10,6,0,,,,164.7,0,0,0,-1
1,11,6,0,,,,115.1,0,0,0,-1
1,12,6,0,,,,107.5,0,0,0,-1
1,13,6,0,,,,117.3,0,0,0,-1
1,14,6,0,,,,104.4,0,0,0,-1
1,15,6,0,,,,148.5,0,0,0,-1
1,16,6,0,,,,131.0,0,0,0,-1
1,17,6,0,,,,148.8,0,0,0,-1
1,18,6,0,,,,156.1,0,0,0,-1
1,19,6,0,,,,180.2,0,0,0,-1
1,20,6,0,,,,156.8,0,0,0,-1
1,21,6,0,,,,140.2,0,0,0,-1
1,22,6,0,,,,156.1,0,0,0,-1
1,23,6,0,,,,146.8,0,0,0,-1
1,24,6,0,,,,135.7,0,0,0,-1
1,1,7,0,,,,143.7,0,0,0,-1
1,2,7,0,,,,143.9,0,0,0,-1
1,3,7,0,,,,152.2,0,0,0,-1
1,4,7,0,,,,103.8,0,0,0,-1
1,5,7,0,,,,160.2,0,0,0,-1
1,6,7,0,,,,153.6,0,0,0,-1
1,7,7,0,,,,156.0,0,0,0,-1
1,8,7,0,,,,155.3,0,0,0,-1
1,9,7,0,,,,163.0,0,0,0,-1
1,10,7,0,,,,156.5,0,0,0,-1
1,11,7,0,,,,155.5,0,0,0,-1
1,12,7,0,,,,172.0,0,0,0,-1
1,13,7,0,,,,163.5,0,0,0,-1
1,14,7,0,,,,160.4,0,0,0,-1
1,15,7,0,,,,115.9,0,0,0,-1
1,16,7,0,,,,162.4,0,0,0,-1
1,17,7,0,,,,157.3,0,0,0,-1
1,18,7,0,,,,155.1,0,0,0,-1
1,19,7,0,,,,218.1,0,0,0,-1
1,20,7,0,,,,146.6,0,0,0,-1
1,21,7,0,,,,187.0,0,0,0,-1
1,22,7,0,,,,164.3,0,0,0,-1
1,23,7,0,,,,171.9,0,0,0,-1
1,24,7,0,,,,172.4,0,0,0,-1
1,1,1,0,,,,189.4,0,0,0,-1
1,2,1,0,,,,181.4,0,0,0,-1
1,3,1,0,,,,190.6,0,0,0,-1
1,4,1,0,,,,189.9,0,0,0,-1
1,5,1,0,,,,186.5,0,0,0,-1
1,6,1,0,,,,179.4,0,0,0,-1
1,7,1,0,,,,199.0,0,0,0,-1
1,8,1,0,,,,197.1,0,0,0,-1
1,9,1,0,,,,191.2,0,0,0,-1
1,10,1,0,,,,207.3,0,0,0,-1
1,11,1,0,,,,215.3,0,0,0,-1
1,12,1,0,,,,175.2,0,0,0,-1
1,13,1,0,,,,223.4,0,0,0,-1
1,14,1,0,,,,165.2,0,0,0,-1
1,15,1,0,,,,166.0,0,0,0,-1
1,16,1,0,,,,195.5,0,0,0,-1
1,17,1,0,,,,156.1,0,0,0,-1
1,18,1,0,,,,187.7,0,0,0,-1
1,19,1,0,,,,171.9,0,0,0,-1
1,20,1,0,,,,147.5,0,0,0,-1
1,21,1,0,,,,196.7,0,0,0,-1
1,22,1,0,,,,158.7,0,0,0,-1
1,23,1,0,,,,158.5,0,0,0,-1
1,24,1,0,,,,165.3,0,0,0,-1
1,1,2,0,,,,158.2,0,0,0,-1
1,2,2,0,,,,156.1,0,0,0,-1
1,3,2,0,,,,208.9,0,0,0,-1
1,4,2,0,,,,129.6,0,0,0,-1
1,5,2,0,,,,161.7,0,0,0,-1
1,6,2,0,,,,147.5,0,0,0,-1
1,7,2,0,,,,136.0,0,0,0,-1
1,8,2,0,,,,169.8,0,0,0,-1
1,9,2,0,,,,143.4,0,0,0,-1
1,10,2,0,,,,206.9,0,0,0,-1
1,11,2,0,,,,169.2,0,0,0,-1
1,12,2,0,,,,203.0,0,0,0,-1
1,13,2,0,,,,117.3,0,0,0,-1
1,14,2,0,,,,174.3,0,0,0,-1
1,15,2,0,,,,165.3,0,0,0,-1
