Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature [C],Average Unmet Cooling Setpoint Difference [C],Indoor Relative Humidity [%],Equipment Electric Power [kWh],DHW Heating [kWh],Cooling Load [kWh],Heating Load [kWh],Solar Generation [W/kW]
12,24,7,0,,,,56.5,0,0,0,0.0
1,1,1,0,,,,113.9,0,0,0,0.0
1,2,1,0,,,,113.6,0,0,0,0.0
1,3,1,0,,,,118.9,0,0,0,0.0
1,4,1,0,,,,118.9,0,0,0,0.0
1,5,1,0,,,,119.2,0,0,0,0.0
1,6,1,0,,,,118.8,0,0,0,0.0
1,7,1,0,,,,124.5,0,0,0,0.0
1,8,1,0,,,,119.7,0,0,0,6.0
1,9,1,0,,,,118.9,0,0,0,38.0
1,10,1,0,,,,114.4,0,0,0,59.0
1,11,1,0,,,,114.0,0,0,0,65.0
1,12,1,0,,,,115.7,0,0,0,49.0
1,13,1,0,,,,119.3,0,0,0,31.0
1,14,1,0,,,,124.6,0,0,0,12.0
1,15,1,0,,,,134.8,0,0,0,0.0
1,16,1,0,,,,129.8,0,0,0,0.0
1,17,1,0,,,,130.7,0,0,0,0.0
1,18,1,0,,,,150.0,0,0,0,0.0
1,19,1,0,,,,139.4,0,0,0,0.0
1,20,1,0,,,,139.8,0,0,0,0.0
1,21,1,0,,,,134.7,0,0,0,0.0
1,22,1,0,,,,144.8,0,0,0,0.0
1,23,1,0,,,,146.2,0,0,0,0.0
1,24,1,0,,,,149.6,0,0,0,0.0
1,1,2,0,,,,154.7,0,0,0,0.0
1,2,2,0,,,,155.0,0,0,0,0.0
1,3,2,0,,,,154.3,0,0,0,0.0
1,4,2,0,,,,154.7,0,0,0,0.0
1,5,2,0,,,,149.6,0,0,0,0.0
1,6,2,0,,,,149.5,0,0,0,0.0
1,7,2,0,,,,160.7,0,0,0,0.0
1,8,2,0,,,,157.2,0,0,0,0.0
1,9,2,0,,,,160.9,0,0,0,34.0
1,10,2,0,,,,155.8,0,0,0,143.0
1,11,2,0,,,,157.1,0,0,0,331.0
1,12,2,0,,,,146.2,0,0,0,461.0
1,13,2,0,,,,146.7,0,0,0,393.0
1,14,2,0,,,,147.4,0,0,0,229.0
1,15,2,0,,,,143.5,0,0,0,44.0
1,16,2,0,,,,152.7,0,0,0,0.0
1,17,2,0,,,,157.6,0,0,0,0.0
1,18,2,0,,,,161.1,0,0,0,0.0
1,19,2,0,,,,156.0,0,0,0,0.0
1,20,2,0,,,,162.2,0,0,0,0.0
1,21,2,0,,,,159.9,0,0,0,0.0
1,22,2,0,,,,164.7,0,0,0,0.0
1,23,2,0,,,,164.8,0,0,0,0.0
1,24,2,0,,,,164.9,0,0,0,0.0
1,1,3,0,,,,169.9,0,0,0,0.0
1,2,3,0,,,,170.0,0,0,0,0.0
1,3,3,0,,,,174.5,0,0,0,0.0
1,4,3,0,,,,169.8,0,0,0,0.0
1,5,3,0,,,,170.6,0,0,0,0.0
1,6,3,0,,,,167.3,0,0,0,0.0
1,7,3,0,,,,163.8,0,0,0,0.0
1,8,3,0,,,,165.0,0,0,0,0.0
1,9,3,0,,,,160.6,0,0,0,8.0
1,10,3,0,,,,161.1,0,0,0,17.0
1,11,3,0,,,,155.5,0,0,0,31.0
1,12,3,0,,,,136.6,0,0,0,40.0
1,13,3,0,,,,140.9,0,0,0,40.0
1,14,3,0,,,,131.5,0,0,0,16.0
1,15,3,0,,,,122.8,0,0,0,0.0
1,16,3,0,,,,135.4,0,0,0,0.0
1,17,3,0,,,,134.6,0,0,0,0.0
1,18,3,0,,,,133.4,0,0,0,0.0
1,19,3,0,,,,122.1,0,0,0,0.0
1,20,3,0,,,,116.8,0,0,0,0.0
1,21,3,0,,,,116.2,0,0,0,0.0
1,22,3,0,,,,120.7,0,0,0,0.0
1,23,3,0,,,,121.3,0,0,0,0.0
1,24,3,0,,,,121.0,0,0,0,0.0
1,1,4,0,,,,120.8,0,0,0,0.0
1,2,4,0,,,,125.6,0,0,0,0.0
1,3,4,0,,,,117.0,0,0,0,0.0
1,4,4,0,,,,117.4,0,0,0,0.0
