Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature [C],Average Unmet Cooling Setpoint Difference [C],Indoor Relative Humidity [%],Equipment Electric Power [kWh],DHW Heating [kWh],Cooling Load [kWh],Heating Load [kWh],Solar Generation [W/kW]
12,24,7,0,,,,32.1,0,0,0,-1
1,1,1,0,,,,53.3,0,0,0,-1
1,2,1,0,,,,70.1,0,0,0,-1
1,3,1,0,,,,56.1,0,0,0,-1
1,4,1,0,,,,62.2,0,0,0,-1
1,5,1,0,,,,59.7,0,0,0,-1
1,6,1,0,,,,55.5,0,0,0,-1
1,7,1,0,,,,66.0,0,0,0,-1
1,8,1,0,,,,52.5,0,0,0,-1
1,9,1,0,,,,62.9,0,0,0,-1
1,10,1,0,,,,67.2,0,0,0,-1
1,11,1,0,,,,62.9,0,0,0,-1
1,12,1,0,,,,75.5,0,0,0,-1
1,13,1,0,,,,56.2,0,0,0,-1
1,14,1,0,,,,62.7,0,0,0,-1
1,15,1,0,,,,64.8,0,0,0,-1
1,16,1,0,,,,50.3,0,0,0,-1
1,17,1,0,,,,67.3,0,0,0,-1
1,18,1,0,,,,79.8,0,0,0,-1
1,19,1,0,,,,95.5,0,0,0,-1
1,20,1,0,,,,111.6,0,0,0,-1
1,21,1,0,,,,78.1,0,0,0,-1
1,22,1,0,,,,77.9,0,0,0,-1
1,23,1,0,,,,65.3,0,0,0,-1
1,24,1,0,,,,56.4,0,0,0,-1
1,1,2,0,,,,89.2,0,0,0,-1
1,2,2,0,,,,76.4,0,0,0,-1
1,3,2,0,,,,64.6,0,0,0,-1
1,4,2,0,,,,95.9,0,0,0,-1
1,5,2,0,,,,72.8,0,0,0,-1
1,6,2,0,,,,83.6,0,0,0,-1
1,7,2,0,,,,76.7,0,0,0,-1
1,8,2,0,,,,83.2,0,0,0,-1
1,9,2,0,,,,98.4,0,0,0,-1
1,10,2,0,,,,121.5,0,0,0,-1
1,11,2,0,,,,128.7,0,0,0,-1
1,12,2,0,,,,93.8,0,0,0,-1
1,13,2,0,,,,86.5,0,0,0,-1
1,14,2,0,,,,92.1,0,0,0,-1
1,15,2,0,,,,92.8,0,0,0,-1
1,16,2,0,,,,122.5,0,0,0,-1
1,17,2,0,,,,122.2,0,0,0,-1
1,18,2,0,,,,67.3,0,0,0,-1
1,19,2,0,,,,72.1,0,0,0,-1
1,20,2,0,,,,71.4,0,0,0,-1
1,21,2,0,,,,62.6,0,0,0,-1
1,22,2,0,,,,78.1,0,0,0,-1
1,23,2,0,,,,64.6,0,0,0,-1
1,24,2,0,,,,77.6,0,0,0,-1
1,1,3,0,,,,86.0,0,0,0,-1
1,2,3,0,,,,93.5,0,0,0,-1
1,3,3,0,,,,79.5,0,0,0,-1
1,4,3,0,,,,87.7,0,0,0,-1
