Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature [C],Average Unmet Cooling Setpoint Difference [C],Indoor Relative Humidity [%],Equipment Electric Power [kWh],DHW Heating [kWh],Cooling Load [kWh],Heating Load [kWh],Solar Generation [W/kW]
12,24,3,0,,,,61.2,0,0,0,-1
1,1,4,0,,,,192.2,0,0,0,-1
1,2,4,0,,,,131.5,0,0,0,-1
1,3,4,0,,,,184.0,0,0,0,-1
1,4,4,0,,,,175.7,0,0,0,-1
1,5,4,0,,,,185.0,0,0,0,-1
1,6,4,0,,,,140.3,0,0,0,-1
1,7,4,0,,,,186.1,0,0,0,-1
1,8,4,0,,,,141.3,0,0,0,-1
1,9,4,0,,,,165.9,0,0,0,-1
1,10,4,0,,,,122.1,0,0,0,-1
1,11,4,0,,,,157.3,0,0,0,-1
1,12,4,0,,,,130.4,0,0,0,-1
1,13,4,0,,,,184.5,0,0,0,-1
1,14,4,0,,,,129.9,0,0,0,-1
1,15,4,0,,,,166.9,0,0,0,-1
1,16,4,0,,,,104.0,0,0,0,-1
1,17,4,0,,,,167.2,0,0,0,-1
1,18,4,0,,,,113.1,0,0,0,-1
1,19,4,0,,,,167.2,0,0,0,-1
1,20,4,0,,,,105.1,0,0,0,-1
1,21,4,0,,,,166.6,0,0,0,-1
1,22,4,0,,,,104.3,0,0,0,-1
1,23,4,0,,,,166.4,0,0,0,-1
1,24,4,0,,,,146.9,0,0,0,-1
1,1,5,0,,,,164.3,0,0,0,-1
1,2,5,0,,,,131.2,0,0,0,-1
1,3,5,0,,,,130.7,0,0,0,-1
1,4,5,0,,,,139.2,0,0,0,-1
1,5,5,0,,,,183.7,0,0,0,-1
1,6,5,0,,,,130.9,0,0,0,-1
1,7,5,0,,,,185.8,0,0,0,-1
1,8,5,0,,,,185.3,0,0,0,-1
1,9,5,0,,,,160.1,0,0,0,-1
1,10,5,0,,,,138.2,0,0,0,-1
1,11,5,0,,,,167.3,0,0,0,-1
1,12,5,0,,,,124.9,0,0,0,-1
1,13,5,0,,,,82.0,0,0,0,-1
1,14,5,0,,,,119.5,0,0,0,-1
1,15,5,0,,,,167.8,0,0,0,-1
1,16,5,0,,,,132.9,0,0,0,-1
1,17,5,0,,,,190.7,0,0,0,-1
1,18,5,0,,,,159.9,0,0,0,-1
1,19,5,0,,,,152.2,0,0,0,-1
1,20,5,0,,,,124.0,0,0,0,-1
1,21,5,0,,,,167.7,0,0,0,-1
1,22,5,0,,,,158.9,0,0,0,-1
1,23,5,0,,,,114.4,0,0,0,-1
1,24,5,0,,,,105.1,0,0,0,-1
1,1,6,0,,,,139.2,0,0,0,-1
1,2,6,0,,,,157.6,0,0,0,-1
1,3,6,0,,,,103.5,0,0,0,-1
1,4,6,0,,,,158.6,0,0,0,-1
1,5,6,0,,,,157.3,0,0,0,-1
1,6,6,0,,,,132.8,0,0,0,-1
1,7,6,0,,,,159.4,0,0,0,-1
1,8,6,0,,,,128.2,0,0,0,-1
1,9,6,0,,,,180.6,0,0,0,-1
1,10,6,0,,,,139.8,0,0,0,-1
1,11,6,0,,,,165.7,0,0,0,-1
1,12,6,0,,,,165.0,0,0,0,-1
1,13,6,0,,,,8.8,0,0,0,-1
1,14,6,0,,,,222.5,0,0,0,-1
1,15,6,0,,,,139.6,0,0,0,-1
1,16,6,0,,,,209.1,0,0,0,-1
1,17,6,0,,,,206.5,0,0,0,-1
1,18,6,0,,,,149.2,0,0,0,-1
1,19,6,0,,,,222.6,0,0,0,-1
1,20,6,0,,,,149.1,0,0,0,-1
1,21,6,0,,,,210.1,0,0,0,-1
1,22,6,0,,,,148.5,0,0,0,-1
1,23,6,0,,,,195.4,0,0,0,-1
1,24,6,0,,,,159.4,0,0,0,-1
1,1,7,0,,,,202.9,0,0,0,-1
1,2,7,0,,,,142.9,0,0,0,-1
1,3,7,0,,,,209.8,0,0,0,-1
1,4,7,0,,,,139.5,0,0,0,-1
1,5,7,0,,,,165.1,0,0,0,-1
1,6,7,0,,,,131.5,0,0,0,-1
1,7,7,0,,,,158.9,0,0,0,-1
1,8,7,0,,,,140.5,0,0,0,-1
1,9,7,0,,,,173.6,0,0,0,-1
1,10,7,0,,,,121.6,0,0,0,-1
1,11,7,0,,,,157.3,0,0,0,-1
1,12,7,0,,,,123.5,0,0,0,-1
1,13,7,0,,,,169.8,0,0,0,-1
1,14,7,0,,,,157.9,0,0,0,-1
1,15,7,0,,,,123.7,0,0,0,-1
1,16,7,0,,,,175.2,0,0,0,-1
1,17,7,0,,,,133.1,0,0,0,-1
1,18,7,0,,,,159.7,0,0,0,-1
1,19,7,0,,,,186.6,0,0,0,-1
1,20,7,0,,,,135.2,0,0,0,-1
1,21,7,0,,,,212.7,0,0,0,-1
1,22,7,0,,,,150.9,0,0,0,-1
1,23,7,0,,,,220.5,0,0,0,-1
1,24,7,0,,,,193.6,0,0,0,-1
1,1,1,0,,,,202.6,0,0,0,-1
1,2,1,0,,,,192.8,0,0,0,-1
1,3,1,0,,,,247.1,0,0,0,-1
1,4,1,0,,,,193.6,0,0,0,-1
1,5,1,0,,,,203.4,0,0,0,-1
1,6,1,0,,,,194.9,0,0,0,-1
1,7,1,0,,,,221.5,0,0,0,-1
1,8,1,0,,,,238.8,0,0,0,-1
1,9,1,0,,,,185.0,0,0,0,-1
1,10,1,0,,,,185.3,0,0,0,-1
1,11,1,0,,,,141.6,0,0,0,-1
1,12,1,0,,,,179.1,0,0,0,-1
1,13,1,0,,,,146.3,0,0,0,-1
1,14,1,0,,,,136.0,0,0,0,-1
1,15,1,0,,,,149.1,0,0,0,-1
1,16,1,0,,,,148.0,0,0,0,-1
1,17,1,0,,,,144.0,0,0,0,-1
1,18,1,0,,,,157.0,0,0,0,-1
1,19,1,0,,,,174.8,0,0,0,-1
1,20,1,0,,,,129.8,0,0,0,-1
1,21,1,0,,,,173.8,0,0,0,-1
1,22,1,0,,,,107.2,0,0,0,-1
1,23,1,0,,,,150.1,0,0,0,-1
1,24,1,0,,,,104.8,0,0,0,-1
1,1,2,0,,,,112.8,0,0,0,-1
1,2,2,0,,,,104.0,0,0,0,-1
1,3,2,0,,,,148.3,0,0,0,-1
1,4,2,0,,,,103.5,0,0,0,-1
1,5,2,0,,,,121.6,0,0,0,-1
1,6,2,0,,,,192.8,0,0,0,-1
1,7,2,0,,,,149.9,0,0,0,-1
1,8,2,0,,,,134.9,0,0,0,-1
1,9,2,0,,,,164.1,0,0,0,-1
1,10,2,0,,,,144.3,0,0,0,-1
1,11,2,0,,,,141.1,0,0,0,-1
1,12,2,0,,,,148.0,0,0,0,-1
1,13,2,0,,,,130.9,0,0,0,-1
1,14,2,0,,,,146.2,0,0,0,-1
1,15,2,0,,,,128.0,0,0,0,-1
1,16,2,0,,,,189.3,0,0,0,-1
1,17,2,0,,,,158.2,0,0,0,-1
1,18,2,0,,,,158.3,0,0,0,-1
1,19,2,0,,,,139.4,0,0,0,-1
1,20,2,0,,,,125.1,0,0,0,-1
1,21,2,0,,,,160.0,0,0,0,-1
1,22,2,0,,,,144.0,0,0,0,-1
1,23,2,0,,,,136.2,0,0,0,-1
1,24,2,0,,,,187.1,0,0,0,-1
1,1,3,0,,,,134.6,0,0,0,-1
1,2,3,0,,,,161.5,0,0,0,-1
1,3,3,0,,,,132.8,0,0,0,-1
1,4,3,0,,,,167.4,0,0,0,-1
1,5,3,0,,,,115.2,0,0,0,-1
1,6,3,0,,,,151.7,0,0,0,-1
1,7,3,0,,,,152.8,0,0,0,-1
1,8,3,0,,,,158.6,0,0,0,-1
1,9,3,0,,,,160.8,0,0,0,-1
1,10,3,0,,,,193.3,0,0,0,-1
1,11,3,0,,,,203.7,0,0,0,-1
1,12,3,0,,,,141.6,0,0,0,-1
1,13,3,0,,,,131.5,0,0,0,-1
1,14,3,0,,,,121.6,0,0,0,-1
1,15,3,0,,,,165.9,0,0,0,-1
1,16,3,0,,,,129.6,0,0,0,-1
1,17,3,0,,,,191.3,0,0,0,-1
1,18,3,0,,,,140.7,0,0,0,-1
1,19,3,0,,,,175.1,0,0,0,-1
1,20,3,0,,,,130.9,0,0,0,-1
1,21,3,0,,,,174.8,0,0,0,-1
1,22,3,0,,,,121.5,0,0,0,-1
1,23,3,0,,,,124.4,0,0,0,-1
1,24,3,0,,,,168.8,0,0,0,-1
1,1,4,0,,,,167.2,0,0,0,-1
1,2,4,0,,,,132.3,0,0,0,-1
1,3,4,0,,,,177.6,0,0,0,-1
1,4,4,0,,,,141.8,0,0,0,-1
1,5,4,0,,,,186.3,0,0,0,-1
1,6,4,0,,,,170.3,0,0,0,-1
1,7,4,0,,,,153.8,0,0,0,-1
1,8,4,0,,,,145.3,0,0,0,-1
1,9,4,0,,,,204.3,0,0,0,-1
1,10,4,0,,,,136.6,0,0,0,-1
1,11,4,0,,,,182.4,0,0,0,-1
1,12,4,0,,,,132.8,0,0,0,-1
1,13,4,0,,,,93.9,0,0,0,-1
1,14,4,0,,,,172.3,0,0,0,-1
1,15,4,0,,,,138.4,0,0,0,-1
1,16,4,0,,,,173.9,0,0,0,-1
1,17,4,0,,,,123.1,0,0,0,-1
1,18,4,0,,,,112.5,0,0,0,-1
1,19,4,0,,,,121.5,0,0,0,-1
1,20,4,0,,,,165.5,0,0,0,-1
1,21,4,0,,,,156.7,0,0,0,-1
1,22,4,0,,,,112.7,0,0,0,-1
1,23,4,0,,,,121.5,0,0,0,-1
1,24,4,0,,,,145.5,0,0,0,-1
1,1,5,0,,,,106.1,0,0,0,-1
1,2,5,0,,,,95.8,0,0,0,-1
1,3,5,0,,,,149.9,0,0,0,-1
1,4,5,0,,,,105.1,0,0,0,-1
1,5,5,0,,,,158.4,0,0,0,-1
1,6,5,0,,,,115.2,0,0,0,-1
1,7,5,0,,,,163.7,0,0,0,-1
1,8,5,0,,,,124.7,0,0,0,-1
1,9,5,0,,,,128.7,0,0,0,-1
1,10,5,0,,,,196.0,0,0,0,-1
1,11,5,0,,,,143.8,0,0,0,-1
1,12,5,0,,,,195.3,0,0,0,-1
1,13,5,0,,,,130.2,0,0,0,-1
1,14,5,0,,,,138.4,0,0,0,-1
1,15,5,0,,,,120.8,0,0,0,-1
1,16,5,0,,,,197.6,0,0,0,-1
1,17,5,0,,,,159.9,0,0,0,-1
1,18,5,0,,,,190.0,0,0,0,-1
1,19,5,0,,,,128.2,0,0,0,-1
1,20,5,0,,,,190.3,0,0,0,-1
1,21,5,0,,,,225.5,0,0,0,-1
1,22,5,0,,,,155.7,0,0,0,-1
1,23,5,0,,,,216.2,0,0,0,-1
1,24,5,0,,,,171.4,0,0,0,-1
1,1,6,0,,,,215.4,0,0,0,-1
1,2,6,0,,,,203.7,0,0,0,-1
1,3,6,0,,,,150.1,0,0,0,-1
