Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature [C],Average Unmet Cooling Setpoint Difference [C],Indoor Relative Humidity [%],Equipment Electric Power [kWh],DHW Heating [kWh],Cooling Load [kWh],Heating Load [kWh],Solar Generation [W/kW]
12,24,2,0,,,,32.4,0,0,0,-1
1,1,3,0,,,,89.2,0,0,0,-1
1,2,3,0,,,,81.2,0,0,0,-1
1,3,3,0,,,,48.6,0,0,0,-1
1,4,3,0,,,,45.2,0,0,0,-1
1,5,3,0,,,,93.9,0,0,0,-1
1,6,3,0,,,,82.9,0,0,0,-1
1,7,3,0,,,,92.3,0,0,0,-1
1,8,3,0,,,,75.6,0,0,0,-1
1,9,3,0,,,,87.3,0,0,0,-1
1,10,3,0,,,,74.4,0,0,0,-1
1,11,3,0,,,,115.2,0,0,0,-1
1,12,3,0,,,,233.3,0,0,0,-1
1,13,3,0,,,,220.5,0,0,0,-1
1,14,3,0,,,,220.0,0,0,0,-1
1,15,3,0,,,,220.2,0,0,0,-1
1,16,3,0,,,,220.9,0,0,0,-1
1,17,3,0,,,,221.5,0,0,0,-1
1,18,3,0,,,,221.4,0,0,0,-1
1,19,3,0,,,,221.4,0,0,0,-1
1,20,3,0,,,,217.7,0,0,0,-1
1,21,3,0,,,,221.6,0,0,0,-1
1,22,3,0,,,,221.7,0,0,0,-1
1,23,3,0,,,,115.0,0,0,0,-1
1,24,3,0,,,,82.3,0,0,0,-1
1,1,4,0,,,,181.1,0,0,0,-1
1,2,4,0,,,,217.6,0,0,0,-1
1,3,4,0,,,,205.6,0,0,0,-1
1,4,4,0,,,,189.4,0,0,0,-1
1,5,4,0,,,,194.1,0,0,0,-1
1,6,4,0,,,,207.4,0,0,0,-1
1,7,4,0,,,,224.9,0,0,0,-1
1,8,4,0,,,,226.3,0,0,0,-1
1,9,4,0,,,,210.7,0,0,0,-1
1,10,4,0,,,,227.6,0,0,0,-1
1,11,4,0,,,,215.8,0,0,0,-1
1,12,4,0,,,,200.8,0,0,0,-1
1,13,4,0,,,,215.1,0,0,0,-1
1,14,4,0,,,,199.8,0,0,0,-1
1,15,4,0,,,,200.9,0,0,0,-1
