Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature [C],Average Unmet Cooling Setpoint Difference [C],Indoor Relative Humidity [%],Equipment Electric Power [kWh],DHW Heating [kWh],Cooling Load [kWh],Heating Load [kWh],Solar Generation [W/kW]
12,24,3,0,,,,18.7,0,0,0,0.0
1,1,4,0,,,,36.3,0,0,0,0.0
1,2,4,0,,,,37.7,0,0,0,0.0
1,3,4,0,,,,37.7,0,0,0,0.0
1,4,4,0,,,,38.9,0,0,0,0.0
1,5,4,0,,,,39.8,0,0,0,0.0
1,6,4,0,,,,73.5,0,0,0,0.0
1,7,4,0,,,,158.9,0,0,0,0.0
1,8,4,0,,,,131.8,0,0,0,6.0
1,9,4,0,,,,131.1,0,0,0,38.0
1,10,4,0,,,,121.5,0,0,0,59.0
1,11,4,0,,,,126.2,0,0,0,65.0
1,12,4,0,,,,126.4,0,0,0,49.0
1,13,4,0,,,,129.0,0,0,0,31.0
1,14,4,0,,,,124.1,0,0,0,12.0
1,15,4,0,,,,125.2,0,0,0,0.0
1,16,4,0,,,,127.3,0,0,0,0.0
1,17,4,0,,,,103.9,0,0,0,0.0
1,18,4,0,,,,59.0,0,0,0,0.0
1,19,4,0,,,,21.1,0,0,0,0.0
1,20,4,0,,,,43.5,0,0,0,0.0
1,21,4,0,,,,37.9,0,0,0,0.0
1,22,4,0,,,,40.5,0,0,0,0.0
1,23,4,0,,,,39.1,0,0,0,0.0
1,24,4,0,,,,37.0,0,0,0,0.0
1,1,5,0,,,,38.4,0,0,0,0.0
1,2,5,0,,,,37.7,0,0,0,0.0
1,3,5,0,,,,37.5,0,0,0,0.0
1,4,5,0,,,,37.5,0,0,0,0.0
1,5,5,0,,,,39.6,0,0,0,0.0
1,6,5,0,,,,88.5,0,0,0,0.0
1,7,5,0,,,,178.1,0,0,0,0.0
1,8,5,0,,,,202.2,0,0,0,0.0
1,9,5,0,,,,188.2,0,0,0,34.0
1,10,5,0,,,,163.6,0,0,0,143.0
1,11,5,0,,,,160.3,0,0,0,331.0
1,12,5,0,,,,182.6,0,0,0,461.0
1,13,5,0,,,,185.9,0,0,0,393.0
1,14,5,0,,,,170.4,0,0,0,229.0
1,15,5,0,,,,176.0,0,0,0,44.0
1,16,5,0,,,,207.9,0,0,0,0.0
1,17,5,0,,,,166.7,0,0,0,0.0
1,18,5,0,,,,83.6,0,0,0,0.0
1,19,5,0,,,,38.6,0,0,0,0.0
