Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature [C],Average Unmet Cooling Setpoint Difference [C],Indoor Relative Humidity [%],Equipment Electric Power [kWh],DHW Heating [kWh],Cooling Load [kWh],Heating Load [kWh],Solar Generation [W/kW]
12,24,7,0,,,,24.2,0,0,0,-1
1,1,1,0,,,,47.4,0,0,0,-1
1,2,1,0,,,,48.7,0,0,0,-1
1,3,1,0,,,,48.9,0,0,0,-1
1,4,1,0,,,,48.2,0,0,0,-1
1,5,1,0,,,,50.2,0,0,0,-1
1,6,1,0,,,,50.4,0,0,0,-1
1,7,1,0,,,,63.2,0,0,0,-1
1,8,1,0,,,,64.2,0,0,0,-1
1,9,1,0,,,,62.4,0,0,0,-1
1,10,1,0,,,,64.2,0,0,0,-1
1,11,1,0,,,,64.0,0,0,0,-1
1,12,1,0,,,,62.7,0,0,0,-1
1,13,1,0,,,,64.0,0,0,0,-1
1,14,1,0,,,,62.7,0,0,0,-1
1,15,1,0,,,,64.2,0,0,0,-1
1,16,1,0,,,,64.7,0,0,0,-1
1,17,1,0,,,,65.7,0,0,0,-1
1,18,1,0,,,,67.0,0,0,0,-1
1,19,1,0,,,,63.4,0,0,0,-1
1,20,1,0,,,,50.4,0,0,0,-1
1,21,1,0,,,,51.7,0,0,0,-1
1,22,1,0,,,,49.7,0,0,0,-1
1,23,1,0,,,,47.1,0,0,0,-1
1,24,1,0,,,,48.9,0,0,0,-1
1,1,2,0,,,,48.7,0,0,0,-1
1,2,2,0,,,,47.9,0,0,0,-1
1,3,2,0,,,,48.2,0,0,0,-1
1,4,2,0,,,,49.7,0,0,0,-1
1,5,2,0,,,,50.2,0,0,0,-1
1,6,2,0,,,,49.7,0,0,0,-1
1,7,2,0,,,,94.0,0,0,0,-1
1,8,2,0,,,,176.1,0,0,0,-1
1,9,2,0,,,,173.0,0,0,0,-1
1,10,2,0,,,,160.5,0,0,0,-1
1,11,2,0,,,,160.5,0,0,0,-1
1,12,2,0,,,,157.7,0,0,0,-1
1,13,2,0,,,,154.4,0,0,0,-1
1,14,2,0,,,,153.9,0,0,0,-1
1,15,2,0,,,,152.1,0,0,0,-1
1,16,2,0,,,,154.1,0,0,0,-1
1,17,2,0,,,,157.2,0,0,0,-1
1,18,2,0,,,,139.9,0,0,0,-1
1,19,2,0,,,,70.3,0,0,0,-1
1,20,2,0,,,,52.0,0,0,0,-1
1,21,2,0,,,,103.4,0,0,0,-1
1,22,2,0,,,,111.1,0,0,0,-1
1,23,2,0,,,,106.0,0,0,0,-1
1,24,2,0,,,,99.1,0,0,0,-1
1,1,3,0,,,,106.8,0,0,0,-1
1,2,3,0,,,,98.6,0,0,0,-1
1,3,3,0,,,,106.8,0,0,0,-1
1,4,3,0,,,,101.7,0,0,0,-1
1,5,3,0,,,,106.2,0,0,0,-1
1,6,3,0,,,,104.0,0,0,0,-1
1,7,3,0,,,,124.6,0,0,0,-1
1,8,3,0,,,,159.0,0,0,0,-1
1,9,3,0,,,,169.7,0,0,0,-1
1,10,3,0,,,,162.8,0,0,0,-1
1,11,3,0,,,,171.5,0,0,0,-1
1,12,3,0,,,,192.9,0,0,0,-1
1,13,3,0,,,,189.6,0,0,0,-1
1,14,3,0,,,,159.8,0,0,0,-1
1,15,3,0,,,,179.6,0,0,0,-1
1,16,3,0,,,,211.0,0,0,0,-1
1,17,3,0,,,,193.6,0,0,0,-1
1,18,3,0,,,,132.5,0,0,0,-1
1,19,3,0,,,,67.0,0,0,0,-1
1,20,3,0,,,,63.2,0,0,0,-1
1,21,3,0,,,,60.1,0,0,0,-1
1,22,3,0,,,,60.4,0,0,0,-1
1,23,3,0,,,,57.8,0,0,0,-1
1,24,3,0,,,,59.6,0,0,0,-1
1,1,4,0,,,,59.4,0,0,0,-1
1,2,4,0,,,,58.1,0,0,0,-1
1,3,4,0,,,,59.4,0,0,0,-1
1,4,4,0,,,,60.1,0,0,0,-1
1,5,4,0,,,,59.6,0,0,0,-1
1,6,4,0,,,,60.9,0,0,0,-1
1,7,4,0,,,,83.3,0,0,0,-1
1,8,4,0,,,,202.8,0,0,0,-1
1,9,4,0,,,,187.0,0,0,0,-1
1,10,4,0,,,,189.6,0,0,0,-1
1,11,4,0,,,,188.5,0,0,0,-1
1,12,4,0,,,,204.3,0,0,0,-1
1,13,4,0,,,,216.8,0,0,0,-1
1,14,4,0,,,,190.1,0,0,0,-1
1,15,4,0,,,,205.4,0,0,0,-1
1,16,4,0,,,,240.3,0,0,0,-1
1,17,4,0,,,,239.5,0,0,0,-1
1,18,4,0,,,,145.5,0,0,0,-1
1,19,4,0,,,,67.8,0,0,0,-1
1,20,4,0,,,,62.4,0,0,0,-1
1,21,4,0,,,,61.1,0,0,0,-1
1,22,4,0,,,,60.1,0,0,0,-1
1,23,4,0,,,,58.1,0,0,0,-1
1,24,4,0,,,,59.4,0,0,0,-1
1,1,5,0,,,,59.4,0,0,0,-1
1,2,5,0,,,,58.1,0,0,0,-1
1,3,5,0,,,,60.4,0,0,0,-1
1,4,5,0,,,,60.1,0,0,0,-1
1,5,5,0,,,,59.6,0,0,0,-1
1,6,5,0,,,,62.4,0,0,0,-1
1,7,5,0,,,,120.5,0,0,0,-1
1,8,5,0,,,,248.2,0,0,0,-1
