Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature [C],Average Unmet Cooling Setpoint Difference [C],Indoor Relative Humidity [%],Equipment Electric Power [kWh],DHW Heating [kWh],Cooling Load [kWh],Heating Load [kWh],Solar Generation [W/kW]
12,24,2,0,,,,18.2,0,0,0,0.0
1,1,3,0,,,,39.2,0,0,0,0.0
1,2,3,0,,,,38.7,0,0,0,0.0
1,3,3,0,,,,37.7,0,0,0,0.0
1,4,3,0,,,,38.2,0,0,0,0.0
1,5,3,0,,,,38.5,0,0,0,0.0
1,6,3,0,,,,55.7,0,0,0,0.0
1,7,3,0,,,,129.0,0,0,0,0.0
1,8,3,0,,,,115.0,0,0,0,23.0
1,9,3,0,,,,103.2,0,0,0,238.0
1,10,3,0,,,,104.0,0,0,0,470.0
1,11,3,0,,,,96.0,0,0,0,539.0
1,12,3,0,,,,97.2,0,0,0,569.0
1,13,3,0,,,,99.5,0,0,0,508.0
1,14,3,0,,,,92.2,0,0,0,333.0
1,15,3,0,,,,100.0,0,0,0,84.0
1,16,3,0,,,,102.2,0,0,0,0.0
1,17,3,0,,,,100.2,0,0,0,0.0
1,18,3,0,,,,58.5,0,0,0,0.0
1,19,3,0,,,,18.7,0,0,0,0.0
1,20,3,0,,,,40.5,0,0,0,0.0
1,21,3,0,,,,36.0,0,0,0,0.0
1,22,3,0,,,,39.5,0,0,0,0.0
1,23,3,0,,,,37.7,0,0,0,0.0
1,24,3,0,,,,38.2,0,0,0,0.0
1,1,4,0,,,,38.0,0,0,0,0.0
1,2,4,0,,,,39.5,0,0,0,0.0
1,3,4,0,,,,39.5,0,0,0,0.0
1,4,4,0,,,,37.2,0,0,0,0.0
1,5,4,0,,,,59.0,0,0,0,0.0
1,6,4,0,,,,120.2,0,0,0,0.0
1,7,4,0,,,,198.7,0,0,0,0.0
1,8,4,0,,,,216.2,0,0,0,1.0
1,9,4,0,,,,148.7,0,0,0,10.0
1,10,4,0,,,,149.5,0,0,0,22.0
1,11,4,0,,,,161.7,0,0,0,41.0
1,12,4,0,,,,146.7,0,0,0,37.0
1,13,4,0,,,,167.7,0,0,0,22.0
1,14,4,0,,,,154.0,0,0,0,10.0
1,15,4,0,,,,180.7,0,0,0,0.0
1,16,4,0,,,,175.5,0,0,0,0.0
1,17,4,0,,,,151.0,0,0,0,0.0
1,18,4,0,,,,106.7,0,0,0,0.0
1,19,4,0,,,,82.2,0,0,0,0.0
1,20,4,0,,,,135.5,0,0,0,0.0
1,21,4,0,,,,74.2,0,0,0,0.0
1,22,4,0,,,,40.2,0,0,0,0.0
1,23,4,0,,,,37.5,0,0,0,0.0
1,24,4,0,,,,40.2,0,0,0,0.0
1,1,5,0,,,,38.7,0,0,0,0.0
1,2,5,0,,,,40.0,0,0,0,0.0
1,3,5,0,,,,39.5,0,0,0,0.0
1,4,5,0,,,,39.2,0,0,0,0.0
1,5,5,0,,,,39.7,0,0,0,0.0
1,6,5,0,,,,60.0,0,0,0,0.0
1,7,5,0,,,,148.7,0,0,0,0.0
1,8,5,0,,,,133.5,0,0,0,2.0
1,9,5,0,,,,136.7,0,0,0,28.0
1,10,5,0,,,,135.0,0,0,0,65.0
1,11,5,0,,,,132.5,0,0,0,83.0
1,12,5,0,,,,135.2,0,0,0,74.0
1,13,5,0,,,,136.5,0,0,0,56.0
1,14,5,0,,,,149.2,0,0,0,28.0
1,15,5,0,,,,161.7,0,0,0,4.0
1,16,5,0,,,,179.5,0,0,0,0.0
1,17,5,0,,,,134.5,0,0,0,0.0
1,18,5,0,,,,88.0,0,0,0,0.0
1,19,5,0,,,,55.5,0,0,0,0.0
1,20,5,0,,,,52.5,0,0,0,0.0
1,21,5,0,,,,38.7,0,0,0,0.0
1,22,5,0,,,,40.0,0,0,0,0.0
1,23,5,0,,,,40.0,0,0,0,0.0
1,24,5,0,,,,39.7,0,0,0,0.0
1,1,6,0,,,,39.2,0,0,0,0.0
1,2,6,0,,,,40.7,0,0,0,0.0
1,3,6,0,,,,40.2,0,0,0,0.0
1,4,6,0,,,,38.7,0,0,0,0.0
1,5,6,0,,,,40.0,0,0,0,0.0
1,6,6,0,,,,98.5,0,0,0,0.0
1,7,6,0,,,,187.5,0,0,0,0.0
1,8,6,0,,,,150.5,0,0,0,1.0
1,9,6,0,,,,129.5,0,0,0,14.0
